AnnotationAccession,SeqID,SeqType,SeqLength,CDS_count,CDS_length,transposase_count, transposase_length
GCF_029873575.1_ASM2987357v1,NZ_CP123580.1,plasmid,162224,141,122523,2,1653
GCF_011290545.1_ASM1129054v1,NZ_CP049811.1,chromosome,3036380,2919,2739321,11,8661
GCF_011290545.1_ASM1129054v1,NZ_CP049812.1,plasmid,12229,16,7773,0,0
GCF_011290545.1_ASM1129054v1,NZ_CP049813.1,plasmid,132559,66,124200,1,1083
GCF_011290545.1_ASM1129054v1,NZ_CP049814.1,plasmid,135999,126,118581,2,2025
GCF_011290545.1_ASM1129054v1,NZ_CP049815.1,plasmid,151263,151,133503,4,4179
GCF_011290545.1_ASM1129054v1,NZ_CP049816.1,plasmid,33885,30,25992,0,0
GCF_011290545.1_ASM1129054v1,NZ_CP049817.1,plasmid,73129,55,66705,0,0
GCF_003112995.3_ASM311299v3,NZ_CP084422.1,chromosome,3816155,3301,3231249,15,11769
GCF_003112995.3_ASM311299v3,NZ_CP084423.1,plasmid,3615,3,1470,0,0
GCF_019331655.1_ASM1933165v1,NZ_CP058289.1,chromosome,3927723,3588,3414861,13,13254
GCF_019331655.1_ASM1933165v1,NZ_CP058291.1,plasmid,9540,13,6714,0,0
GCF_019331655.1_ASM1933165v1,NZ_CP058290.1,plasmid,7655,13,4629,0,0
GCF_013372365.1_ASM1337236v1,NZ_CP054227.1,chromosome,4796742,4341,4180476,40,38901
GCF_013372365.1_ASM1337236v1,NZ_CP054228.1,plasmid,135461,122,104352,5,6018
GCF_013372365.1_ASM1337236v1,NZ_CP054229.1,plasmid,6431,5,3234,0,0
GCF_022369815.1_ASM2236981v1,NZ_CP070890.1,chromosome,5374086,5039,4712040,31,28839
GCF_022369815.1_ASM2236981v1,NZ_CP070894.1,plasmid,4167,5,2586,0,0
GCF_022369815.1_ASM2236981v1,NZ_CP070891.1,plasmid,341276,330,260406,25,27960
GCF_022369815.1_ASM2236981v1,NZ_CP070893.1,plasmid,42041,42,26547,5,4911
GCF_022369815.1_ASM2236981v1,NZ_CP070892.1,plasmid,112868,112,95955,1,3018
GCF_003030025.1_ASM303002v1,NZ_CP028166.1,chromosome,4815114,4407,4106466,91,78450
GCF_003030025.1_ASM303002v1,NZ_CP028168.1,plasmid,119076,125,91245,8,6837
GCF_003030025.1_ASM303002v1,NZ_CP028167.1,plasmid,33305,37,26226,1,705
GCF_032833975.1_ASM3283397v1,NZ_CP134041.1,chromosome,5367021,5100,4699494,22,21501
GCF_032833975.1_ASM3283397v1,NZ_CP134042.1,plasmid,164804,187,140187,8,9600
GCF_032833975.1_ASM3283397v1,NZ_CP134043.1,plasmid,152188,161,116721,9,10482
GCF_032833975.1_ASM3283397v1,NZ_CP134044.1,plasmid,109030,116,93801,1,1035
GCF_032833975.1_ASM3283397v1,NZ_CP134045.1,plasmid,10046,11,6963,0,0
GCF_015654205.1_ASM1565420v1,NZ_CP064818.1,chromosome,4134673,4061,3601785,5,2844
GCF_015654205.1_ASM1565420v1,NZ_CP064819.1,plasmid,118493,157,96570,0,0
GCF_905329555.2_AI2744v1_cpp,NZ_OW967518.1,chromosome,6034991,5529,5265927,36,34998
GCF_905329555.2_AI2744v1_cpp,NZ_OW967519.1,plasmid,195319,179,153882,12,12984
GCF_905329555.2_AI2744v1_cpp,NZ_OW967520.1,plasmid,109361,115,94065,1,1203
GCF_905329555.2_AI2744v1_cpp,NZ_OW967521.1,plasmid,10058,11,7932,2,1632
GCF_905329555.2_AI2744v1_cpp,NZ_OW967522.1,plasmid,2495,3,606,0,0
GCF_030388365.1_ASM3038836v1,NZ_CP106959.1,chromosome,4725550,4261,4127391,19,15339
GCF_030388365.1_ASM3038836v1,NZ_CP106960.1,plasmid,115001,121,91836,6,4314
GCF_030388365.1_ASM3038836v1,NZ_CP106962.1,plasmid,42504,53,34572,1,1680
GCF_030388365.1_ASM3038836v1,NZ_CP106961.1,plasmid,155030,127,104565,10,10170
GCF_030388365.1_ASM3038836v1,NZ_CP106963.1,plasmid,52474,47,41763,5,6573
GCF_000195775.2_ASM19577v2,NZ_CP116810.1,chromosome,5459214,4922,4747704,13,12201
GCF_000195775.2_ASM19577v2,NZ_CP116811.1,plasmid,8427,9,7269,0,0
GCF_008087625.1_ASM808762v1,NZ_CP042997.1,chromosome,10370956,7549,8787780,96,90309
GCF_008087625.1_ASM808762v1,NZ_CP042998.1,plasmid,131698,97,114471,0,0
GCF_008087625.1_ASM808762v1,NZ_CP042999.1,plasmid,23642,32,13641,0,0
GCF_025200555.1_ASM2520055v1,NZ_CP104114.1,chromosome,4705478,4288,4051827,29,26544
GCF_025200555.1_ASM2520055v1,NZ_CP104115.1,plasmid,194998,208,166626,14,21495
GCF_025200555.1_ASM2520055v1,NZ_CP104116.1,plasmid,112587,121,96786,0,0
GCF_013267235.1_ASM1326723v1,NZ_CP053965.1,chromosome,5342923,5203,4426902,19,22197
GCF_013267235.1_ASM1326723v1,NZ_CP053961.1,plasmid,85879,95,70755,1,339
GCF_013267235.1_ASM1326723v1,NZ_CP053962.1,plasmid,238933,199,168714,6,6651
GCF_013267235.1_ASM1326723v1,NZ_CP053963.1,plasmid,282009,306,222954,3,5772
GCF_013267235.1_ASM1326723v1,NZ_CP053964.1,plasmid,42470,65,36645,0,0
GCF_013267235.1_ASM1326723v1,NZ_CP053966.1,plasmid,61863,84,49497,0,0
GCF_013267235.1_ASM1326723v1,NZ_CP053967.1,plasmid,9797,9,6474,0,0
GCF_013267235.1_ASM1326723v1,NZ_CP053968.1,plasmid,4688,6,3263,0,0
GCF_008033155.1_ASM803315v1,NZ_CP042371.1,chromosome,2026419,1893,1751901,75,80619
GCF_008033155.1_ASM803315v1,NZ_CP042372.1,plasmid,49081,48,35049,8,7245
GCF_008033155.1_ASM803315v1,NZ_CP042373.1,plasmid,11901,13,8286,0,0
GCF_030179155.1_ASM3017915v1,NZ_CP109733.1,chromosome,4541242,4034,3728133,31,29568
GCF_030179155.1_ASM3017915v1,NZ_CP109734.1,plasmid,203863,251,181902,16,20946
GCF_031184795.1_ASM3118479v1,NZ_CP133432.1,chromosome,4685645,4278,4007889,15,11487
GCF_031184795.1_ASM3118479v1,NZ_CP133433.1,plasmid,59372,65,41523,4,4071
GCF_031184795.1_ASM3118479v1,NZ_CP133434.1,plasmid,45040,55,37146,1,3006
GCF_030534175.1_ASM3053417v1,NZ_CP130545.1,chromosome,2735892,2555,2263353,11,10491
GCF_030534175.1_ASM3053417v1,NZ_CP130546.1,plasmid,42533,41,28614,3,6564
GCF_008121475.1_ASM812147v1,NZ_CP043052.1,chromosome,3936814,3589,3385842,55,56169
GCF_008121475.1_ASM812147v1,NZ_CP043054.1,plasmid,92276,71,62259,5,4773
GCF_008121475.1_ASM812147v1,NZ_CP043055.1,plasmid,9203,11,6222,0,0
GCF_008121475.1_ASM812147v1,NZ_CP043053.1,plasmid,268263,251,220302,11,8538
GCF_006378125.1_ASM637812v1,NZ_CP034395.1,chromosome,5349998,4665,4710411,16,17856
GCF_006378125.1_ASM637812v1,NZ_CP034394.1,plasmid,42977,52,40338,0,0
GCF_016903855.1_ASM1690385v1,NZ_CP069980.1,chromosome,5058969,4626,4350867,86,77664
GCF_016903855.1_ASM1690385v1,NZ_CP069981.1,plasmid,34441,43,28095,1,1209
GCF_016903855.1_ASM1690385v1,NZ_CP069982.1,plasmid,116491,121,80019,16,12948
GCF_016903855.1_ASM1690385v1,NZ_CP069983.1,plasmid,5166,5,2985,0,0
GCF_016903855.1_ASM1690385v1,NZ_CP069984.1,plasmid,2042,2,1449,0,0
GCF_016903855.1_ASM1690385v1,NZ_CP069985.1,plasmid,4072,3,3105,0,0
GCF_016903855.1_ASM1690385v1,NZ_CP069986.1,plasmid,2544,3,1221,0,0
GCF_016903855.1_ASM1690385v1,NZ_CP069987.1,plasmid,1464,1,336,0,0
GCF_016903855.1_ASM1690385v1,NZ_CP069988.1,plasmid,3909,5,2622,0,0
GCF_016903855.1_ASM1690385v1,NZ_CP069989.1,plasmid,3133,4,2157,0,0
GCF_900639565.1_E8195_hybrid_assembly,NZ_LR135364.1,chromosome,2833517,2616,2379441,115,127254
GCF_900639565.1_E8195_hybrid_assembly,NZ_LR135365.1,plasmid,221376,213,165015,37,33855
GCF_900639565.1_E8195_hybrid_assembly,NZ_LR135366.1,plasmid,31867,38,23316,5,3876
GCF_900639565.1_E8195_hybrid_assembly,NZ_LR135367.1,plasmid,15151,16,12720,2,2004
GCF_900639565.1_E8195_hybrid_assembly,NZ_LR135368.1,plasmid,9507,12,7311,0,0
GCF_900639565.1_E8195_hybrid_assembly,NZ_LR135369.1,plasmid,3199,4,1609,0,0
GCF_900639565.1_E8195_hybrid_assembly,NZ_LR135370.1,plasmid,1981,1,1017,0,0
GCF_900639565.1_E8195_hybrid_assembly,NZ_LR135371.1,plasmid,1928,1,966,0,0
GCF_009728895.2_ASM972889v2,NZ_CP033387.2,chromosome,4760689,4352,4105614,54,47010
GCF_009728895.2_ASM972889v2,NZ_CP033385.2,plasmid,181814,182,139698,7,6963
GCF_009728895.2_ASM972889v2,NZ_CP033386.2,plasmid,52902,53,37566,8,6399
GCF_019670005.1_ASM1967000v1,NZ_AP019783.1,chromosome,4607412,4088,4119012,67,56781
GCF_019670005.1_ASM1967000v1,NZ_AP019784.1,plasmid,273905,180,243762,6,5421
GCF_019670005.1_ASM1967000v1,NZ_AP019785.1,plasmid,133705,117,101313,22,16341
GCF_019670005.1_ASM1967000v1,NZ_AP019786.1,plasmid,70338,75,51369,1,1152
GCF_019670005.1_ASM1967000v1,NZ_AP019787.1,plasmid,37217,35,27984,1,1056
GCF_019670005.1_ASM1967000v1,NZ_AP019788.1,plasmid,35221,41,27846,1,1191
GCF_019670005.1_ASM1967000v1,NZ_AP019789.1,plasmid,28497,28,23103,0,0
GCF_019670005.1_ASM1967000v1,NZ_AP019790.1,plasmid,13203,16,9858,0,0
GCF_003957785.1_ASM395778v1,NZ_CP033206.1,chromosome,2876110,2608,2400753,155,170265
GCF_003957785.1_ASM395778v1,NZ_CP033207.1,plasmid,167502,147,122244,35,36030
GCF_003957785.1_ASM395778v1,NZ_CP033208.1,plasmid,55808,58,44808,5,3945
GCF_003957785.1_ASM395778v1,NZ_CP033209.1,plasmid,39621,41,28629,11,8796
GCF_003957785.1_ASM395778v1,NZ_CP033210.1,plasmid,11916,15,8223,0,0
GCF_003957785.1_ASM395778v1,NZ_CP033211.1,plasmid,4453,6,2970,0,0
GCF_003957785.1_ASM395778v1,NZ_CP033212.1,plasmid,3008,3,789,0,0
GCF_003020705.1_ASM302070v1,NZ_CP027506.1,chromosome,2731844,2470,2286351,96,107622
GCF_003020705.1_ASM302070v1,NZ_CP027507.1,plasmid,231024,212,161334,33,28905
GCF_003020705.1_ASM302070v1,NZ_CP027508.1,plasmid,53613,57,44412,0,0
GCF_003020705.1_ASM302070v1,NZ_CP027509.1,plasmid,36341,43,26352,11,8487
GCF_003020705.1_ASM302070v1,NZ_CP027510.1,plasmid,33328,39,24441,5,4656
GCF_003020705.1_ASM302070v1,NZ_CP027511.1,plasmid,91057,109,72015,5,4554
GCF_016454285.1_ASM1645428v1,NZ_CP051366.1,chromosome,4744179,4258,3933567,29,28947
GCF_016454285.1_ASM1645428v1,NZ_CP051367.1,plasmid,49582,50,34950,4,4071
GCF_016454285.1_ASM1645428v1,NZ_CP051365.1,plasmid,8688,11,6897,0,0
GCF_001484565.1_ASM148456v1,NZ_CP013743.1,chromosome,9902731,8721,8522409,34,36552
GCF_001484565.1_ASM148456v1,NZ_CP013744.1,plasmid,288836,275,233568,1,1578
GCF_013167555.1_ASM1316755v1,NZ_CP038344.1,chromosome,5408816,4951,4528584,96,87831
GCF_013167555.1_ASM1316755v1,NZ_CP038345.1,plasmid,92577,80,72462,6,5871
GCF_001701425.2_ASM170142v2,NZ_CP027042.1,chromosome,5181675,4830,4535712,33,29232
GCF_001701425.2_ASM170142v2,NZ_CP027045.1,plasmid,108879,114,93819,0,0
GCF_001701425.2_ASM170142v2,NZ_CP027044.1,plasmid,168873,156,122193,14,15510
GCF_001701425.2_ASM170142v2,NZ_CP027047.1,plasmid,53495,44,33951,11,11184
GCF_001701425.2_ASM170142v2,NZ_CP027046.1,plasmid,55018,58,49800,0,0
GCF_001701425.2_ASM170142v2,NZ_CP027043.1,plasmid,192771,209,162132,14,14211
GCF_026109755.1_ASM2610975v1,NZ_CP095276.1,chromosome,4841924,4488,4311252,11,8331
GCF_026109755.1_ASM2610975v1,NZ_CP095277.1,plasmid,107477,130,93432,0,0
GCF_026109755.1_ASM2610975v1,NZ_CP095278.1,plasmid,2496,3,633,0,0
GCF_026109755.1_ASM2610975v1,NZ_CP095279.1,plasmid,64939,69,47331,5,5106
GCF_024800505.1_ASM2480050v1,NZ_CP103413.1,chromosome,3921320,3613,3387369,44,46662
GCF_024800505.1_ASM2480050v1,NZ_CP103414.1,plasmid,11193,12,8046,0,0
GCF_024800505.1_ASM2480050v1,NZ_CP103415.1,plasmid,11192,14,8487,0,0
GCF_900635365.1_E1334_hybrid_assembly,NZ_LR134095.1,chromosome,2520984,2298,2095689,20,19068
GCF_900635365.1_E1334_hybrid_assembly,NZ_LR134096.1,plasmid,124986,114,93891,13,14103
GCF_900635365.1_E1334_hybrid_assembly,NZ_LR134097.1,plasmid,32824,34,27538,6,4314
GCF_029541665.1_ASM2954166v1,NZ_CP089765.1,chromosome,5304700,4866,4535193,21,18081
GCF_029541665.1_ASM2954166v1,NZ_CP089766.1,plasmid,182496,161,134496,14,13896
GCF_029541665.1_ASM2954166v1,NZ_CP089767.1,plasmid,68291,68,45519,8,10758
GCF_022936405.1_ASM2293640v1,NZ_CP092006.1,chromosome,4813657,4427,4184346,21,16995
GCF_022936405.1_ASM2293640v1,NZ_CP092007.1,plasmid,340763,334,261264,29,28599
GCF_022936405.1_ASM2293640v1,NZ_CP092008.1,plasmid,4774,6,2130,0,0
GCF_021166335.2_ASM2116633v2,NZ_CP089065.2,chromosome,6621226,6069,5951934,16,16464
GCF_021166335.2_ASM2116633v2,NZ_CP089066.2,plasmid,47495,65,39525,0,0
GCF_012935085.1_ASM1293508v1,NZ_CP050415.1,chromosome,3948262,3612,3393318,57,58722
GCF_012935085.1_ASM1293508v1,NZ_CP050416.1,plasmid,150385,150,124986,15,17679
GCF_012935085.1_ASM1293508v1,NZ_CP050417.1,plasmid,52509,77,47058,0,0
GCF_012935085.1_ASM1293508v1,NZ_CP050418.1,plasmid,18783,20,13062,0,0
GCF_012935085.1_ASM1293508v1,NZ_CP050419.1,plasmid,7540,11,4611,0,0
GCF_012935085.1_ASM1293508v1,NZ_CP050420.1,plasmid,2762,1,483,0,0
GCF_019456555.1_ASM1945655v1,NZ_CP074105.1,chromosome,2429707,2156,1984641,52,53478
GCF_019456555.1_ASM1945655v1,NZ_CP074106.1,plasmid,168353,154,128907,23,25251
GCF_903993085.2_AI2764v1_cp,NZ_OW970478.1,chromosome,5320230,4980,4647042,31,28044
GCF_903993085.2_AI2764v1_cp,NZ_OW970479.1,plasmid,119845,119,91455,17,19689
GCF_903993085.2_AI2764v1_cp,NZ_OW970480.1,plasmid,54404,54,49494,0,0
GCF_903993085.2_AI2764v1_cp,NZ_OW970481.1,plasmid,52932,43,34377,10,10275
GCF_903993085.2_AI2764v1_cp,NZ_OW970482.1,plasmid,49695,60,43842,4,3813
GCF_903993085.2_AI2764v1_cp,NZ_OW970483.1,plasmid,4715,5,2802,0,0
GCF_903993085.2_AI2764v1_cp,NZ_OW970484.1,plasmid,4167,5,2586,0,0
GCF_903993085.2_AI2764v1_cp,NZ_OW970485.1,plasmid,2674,2,1884,0,0
GCF_001433415.1_ASM143341v1,NZ_CP009847.1,chromosome,3348850,2949,2860950,14,12030
GCF_001433415.1_ASM143341v1,NZ_CP009848.1,chromosome,1758762,1517,1511730,5,6789
GCF_001433415.1_ASM143341v1,NZ_CP009849.1,plasmid,64049,78,50577,0,0
GCF_025984385.1_ASM2598438v1,NZ_CP087796.1,chromosome,2625938,2493,2191845,41,26472
GCF_025984385.1_ASM2598438v1,NZ_CP087797.1,plasmid,18211,11,14574,0,0
GCF_022343785.1_ASM2234378v1,NZ_CP092156.1,chromosome,4525852,3559,3360519,68,67770
GCF_022343785.1_ASM2234378v1,NZ_CP092157.1,chromosome,370932,296,283680,3,3297
GCF_022343785.1_ASM2234378v1,NZ_CP092158.1,plasmid,99828,109,82791,2,1845
GCF_022343785.1_ASM2234378v1,NZ_CP092159.1,plasmid,97130,95,58323,6,5355
GCF_022343785.1_ASM2234378v1,NZ_CP092160.1,plasmid,96317,130,81708,0,0
GCF_002386185.1_ASM238618v1,NZ_CP023497.1,chromosome,2702288,2487,2290581,25,29646
GCF_002386185.1_ASM238618v1,NZ_CP023496.1,plasmid,169687,131,102968,8,8658
GCF_009739485.1_ASM973948v1,NZ_CP022954.1,chromosome,3183386,2923,2656365,65,53307
GCF_009739485.1_ASM973948v1,NZ_CP022955.1,plasmid,5986,8,5076,0,0
GCF_009739485.1_ASM973948v1,NZ_CP022956.1,plasmid,51211,47,37695,9,7749
GCF_024363305.1_ASM2436330v1,NZ_AP024723.1,chromosome,2849402,2636,2285250,5,2706
GCF_024363305.1_ASM2436330v1,NZ_AP024724.1,plasmid,29077,30,25953,0,0
GCF_024363305.1_ASM2436330v1,NZ_AP024725.1,plasmid,20465,22,12723,0,0
GCF_013394555.1_ASM1339455v1,NZ_CP049285.1,chromosome,4572715,3888,3532776,345,315300
GCF_013394555.1_ASM1339455v1,NZ_CP049286.1,plasmid,185316,132,113625,33,31545
GCF_036014035.1_ASM3601403v1,NZ_CP109337.1,chromosome,8145942,7016,7040397,36,34941
GCF_036014035.1_ASM3601403v1,NZ_CP109338.1,plasmid,326099,296,253578,18,19302
GCF_030166655.1_ASM3016665v1,NZ_CP126446.1,chromosome,4141606,4060,3510333,16,14274
GCF_030166655.1_ASM3016665v1,NZ_CP126447.1,plasmid,31815,43,26994,0,0
GCF_031883855.1_ASM3188385v1,NZ_CP134767.1,chromosome,5085592,4748,4497129,13,10248
GCF_031883855.1_ASM3188385v1,NZ_CP134768.1,plasmid,125090,132,92202,0,0
GCF_029227855.1_ASM2922785v1,NZ_CP074356.1,chromosome,4870650,4389,4192839,50,32721
GCF_029227855.1_ASM2922785v1,NZ_CP074357.1,plasmid,267429,267,195744,28,24168
GCF_029227855.1_ASM2922785v1,NZ_CP074358.1,plasmid,92777,94,68472,2,2328
GCF_009363555.1_ASM936355v1,NZ_CP045372.1,chromosome,3447997,3325,3120543,14,15303
GCF_009363555.1_ASM936355v1,NZ_CP045373.1,plasmid,228730,216,203787,4,6528
GCF_009363555.1_ASM936355v1,NZ_CP045374.1,plasmid,181132,167,159105,2,1422
GCF_009363555.1_ASM936355v1,NZ_CP045375.1,plasmid,106274,108,91395,1,972
GCF_009363555.1_ASM936355v1,NZ_CP045376.1,plasmid,100647,90,92865,2,1422
GCF_009363555.1_ASM936355v1,NZ_CP045377.1,plasmid,98806,95,91890,0,0
GCF_009363555.1_ASM936355v1,NZ_CP045378.1,plasmid,83443,76,72372,2,2757
GCF_009363555.1_ASM936355v1,NZ_CP045379.1,plasmid,17241,16,14721,0,0
GCF_036237195.1_ASM3623719v1,NZ_CP108347.1,chromosome,9038935,7631,7540830,24,19983
GCF_036237195.1_ASM3623719v1,NZ_CP108348.1,plasmid,235231,198,185154,2,2481
GCF_014844235.1_ASM1484423v1,NZ_CP050491.1,chromosome,2693441,2486,2380893,13,13038
GCF_014844235.1_ASM1484423v1,NZ_CP050492.1,plasmid,73653,64,52947,2,3654
GCF_002210025.1_ASM221002v1,NZ_CP019649.1,chromosome,4999862,4688,4349886,30,20601
GCF_002210025.1_ASM221002v1,NZ_CP019647.1,plasmid,275801,268,214152,20,18420
GCF_002210025.1_ASM221002v1,NZ_CP019648.1,plasmid,4083,3,3108,0,0
GCF_001038625.1_ASM103862v1,NZ_CP011803.1,chromosome,5732880,5114,4834899,34,44808
GCF_001038625.1_ASM103862v1,NZ_CP011804.1,plasmid,19902,23,14979,0,0
GCF_017098205.2_ASM1709820v2,NZ_CP059354.1,chromosome,4069635,3758,3497865,46,46590
GCF_017098205.2_ASM1709820v2,NZ_CP082225.1,plasmid,77530,94,66636,2,2184
GCF_002094405.3_ASM209440v3,NZ_CP095477.1,chromosome,5263868,4862,4791873,3,2433
GCF_002094405.3_ASM209440v3,NZ_CP095480.1,plasmid,87457,77,64578,0,0
GCF_002094405.3_ASM209440v3,NZ_CP095479.1,plasmid,87720,92,67746,6,5520
GCF_002094405.3_ASM209440v3,NZ_CP095478.1,plasmid,14369,18,10755,0,0
GCF_023361815.1_ASM2336181v1,NZ_CP096714.1,chromosome,3980342,3636,3408678,39,41181
GCF_023361815.1_ASM2336181v1,NZ_CP096715.1,plasmid,44752,36,17070,0,0
GCF_023361815.1_ASM2336181v1,NZ_CP096716.1,plasmid,77530,92,66450,2,2184
GCF_009867015.2_ASM986701v2,NZ_CP026935.2,chromosome,5133979,4752,4367565,136,126399
GCF_009867015.2_ASM986701v2,NZ_CP026936.2,plasmid,192449,197,153603,13,14748
GCF_009867015.2_ASM986701v2,NZ_CP026937.1,plasmid,131954,132,107895,20,22038
GCF_009867015.2_ASM986701v2,NZ_CP026938.2,plasmid,99789,99,86898,2,1962
GCF_003058405.2_ASM305840v2,NZ_CP084524.1,chromosome,3831816,3254,3094602,101,93231
GCF_003058405.2_ASM305840v2,NZ_CP084525.1,plasmid,5643,5,3171,0,0
GCF_003058405.2_ASM305840v2,NZ_CP084526.1,plasmid,4804,3,2844,1,804
GCF_018588605.2_ASM1858860v2,NZ_CP094385.1,chromosome,3153037,2901,2606166,39,34698
GCF_018588605.2_ASM1858860v2,NZ_CP094386.1,plasmid,88918,81,68274,15,13608
GCF_018588605.2_ASM1858860v2,NZ_CP094387.1,plasmid,54570,45,38781,13,11898
GCF_018588605.2_ASM1858860v2,NZ_CP094388.1,plasmid,51943,41,37632,10,9771
GCF_018588605.2_ASM1858860v2,NZ_CP094389.1,plasmid,40748,36,31266,6,6114
GCF_018588605.2_ASM1858860v2,NZ_CP094390.1,plasmid,38996,28,27087,1,906
GCF_018588605.2_ASM1858860v2,NZ_CP094391.1,plasmid,29277,27,19161,9,7404
GCF_018588605.2_ASM1858860v2,NZ_CP094392.1,plasmid,17237,20,10476,0,0
GCF_018588605.2_ASM1858860v2,NZ_CP094393.1,plasmid,14169,15,10539,1,873
GCF_018588605.2_ASM1858860v2,NZ_CP094394.1,plasmid,13244,14,8124,2,1719
GCF_018588605.2_ASM1858860v2,NZ_CP094395.1,plasmid,8698,9,5754,0,0
GCF_016128275.1_ASM1612827v1,NZ_CP066089.1,chromosome,4721681,4230,4139406,11,7503
GCF_016128275.1_ASM1612827v1,NZ_CP066090.1,plasmid,5601,11,3288,0,0
GCF_016128275.1_ASM1612827v1,NZ_CP066091.1,plasmid,9294,11,6864,0,0
GCF_033850575.1_ASM3385057v1,NZ_CP138697.1,chromosome,5339767,4979,4686114,31,31104
GCF_033850575.1_ASM3385057v1,NZ_CP138698.1,plasmid,274977,267,210744,12,13053
GCF_033850575.1_ASM3385057v1,NZ_CP138699.1,plasmid,173814,170,129309,15,14691
GCF_033850575.1_ASM3385057v1,NZ_CP138700.1,plasmid,7016,6,4908,1,2898
GCF_030490185.1_ASM3049018v1,NZ_CP129860.1,chromosome,5390379,4999,4703862,34,28920
GCF_030490185.1_ASM3049018v1,NZ_CP129868.1,plasmid,137053,142,97851,16,16737
GCF_030490185.1_ASM3049018v1,NZ_CP129864.1,plasmid,15212,11,9257,1,705
GCF_030490185.1_ASM3049018v1,NZ_CP129867.1,plasmid,211705,181,151929,35,32727
GCF_030490185.1_ASM3049018v1,NZ_CP129863.1,plasmid,37554,31,25638,5,5259
GCF_030490185.1_ASM3049018v1,NZ_CP129866.1,plasmid,6719,3,2925,0,0
GCF_030490185.1_ASM3049018v1,NZ_CP129862.1,plasmid,87382,83,68022,6,12006
GCF_030490185.1_ASM3049018v1,NZ_CP129861.1,plasmid,92522,103,68710,7,9246
GCF_030490185.1_ASM3049018v1,NZ_CP129865.1,plasmid,9470,12,7419,0,0
GCF_000022825.1_ASM2282v1,NC_017160.1,chromosome,4626944,3715,3498603,155,120306
GCF_000022825.1_ASM2282v1,NC_017157.1,plasmid,69665,70,48126,7,6771
GCF_000022825.1_ASM2282v1,NC_017158.1,plasmid,96046,89,74817,6,5280
GCF_000022825.1_ASM2282v1,NC_017159.1,plasmid,9608,9,4449,1,783
GCF_009708575.1_ASM970857v1,NZ_CP038904.1,chromosome,3201212,3057,2595588,436,374139
GCF_009708575.1_ASM970857v1,NZ_CP038905.1,plasmid,165781,176,117192,59,43941
GCF_009708575.1_ASM970857v1,NZ_CP038906.1,plasmid,53331,58,43683,18,15717
GCF_009708575.1_ASM970857v1,NZ_CP038907.1,plasmid,33555,47,27063,10,8601
GCF_016889525.1_ASM1688952v1,NZ_CP069709.1,chromosome,4620143,4241,3954585,100,88740
GCF_016889525.1_ASM1688952v1,NZ_CP069708.1,plasmid,77243,68,52125,13,12174
GCF_001704975.1_ASM170497v1,NZ_CP016784.1,chromosome,3698973,3651,3225687,5,3543
GCF_001704975.1_ASM170497v1,NZ_CP016785.1,plasmid,11801,12,5565,0,0
GCF_022655645.1_ASM2265564v1,NZ_CP093386.1,chromosome,4856455,4468,4178307,24,15828
GCF_022655645.1_ASM2265564v1,NZ_CP093387.1,plasmid,93849,105,74424,3,3645
GCF_022655645.1_ASM2265564v1,NZ_CP093388.1,plasmid,3910,3,3024,0,0
GCF_022655645.1_ASM2265564v1,NZ_CP093389.1,plasmid,3176,4,1338,0,0
GCF_036088315.1_ASM3608831v1,NZ_CP107996.1,chromosome,7001830,6118,5995694,10,8928
GCF_036088315.1_ASM3608831v1,NZ_CP107997.1,plasmid,61997,61,44520,2,1476
GCF_029773505.1_ASM2977350v1,NZ_CP121840.1,chromosome,4529087,3938,3829701,44,46797
GCF_029773505.1_ASM2977350v1,NZ_CP121839.1,plasmid,2960,4,2451,0,0
GCF_029203205.1_ASM2920320v1,NZ_CP119332.1,chromosome,5588397,5291,4864086,50,48582
GCF_029203205.1_ASM2920320v1,NZ_CP119333.1,plasmid,155833,160,105168,15,16470
GCF_030292115.1_ASM3029211v1,NZ_CP128137.1,chromosome,5346459,5155,4350282,33,37170
GCF_030292115.1_ASM3029211v1,NZ_CP128141.1,plasmid,368432,301,246825,20,17865
GCF_030292115.1_ASM3029211v1,NZ_CP128142.1,plasmid,317585,289,217296,35,29754
GCF_030292115.1_ASM3029211v1,NZ_CP128138.1,plasmid,89977,95,68706,2,3345
GCF_030292115.1_ASM3029211v1,NZ_CP128139.1,plasmid,7728,6,3261,0,0
GCF_030292115.1_ASM3029211v1,NZ_CP128140.1,plasmid,7697,8,4041,0,0
GCF_030845815.1_ASM3084581v1,NZ_CP132679.1,chromosome,5460895,5066,4760991,40,34473
GCF_030845815.1_ASM3084581v1,NZ_CP132680.1,plasmid,204166,205,157260,0,0
GCF_030845815.1_ASM3084581v1,NZ_CP132681.1,plasmid,201590,178,143526,15,17643
GCF_030845815.1_ASM3084581v1,NZ_CP132682.1,plasmid,80140,104,64209,1,1080
GCF_001704615.3_ASM170461v3,NZ_CP029397.2,chromosome,3353930,3075,2827836,45,46581
GCF_001704615.3_ASM170461v3,NZ_CP029389.2,plasmid,76885,96,71334,1,1131
GCF_001704615.3_ASM170461v3,NZ_CP029390.2,plasmid,7173,9,4839,0,0
GCF_001704615.3_ASM170461v3,NZ_CP029391.2,plasmid,5017,7,3885,0,0
GCF_001704615.3_ASM170461v3,NZ_CP029392.2,plasmid,4761,6,3357,0,0
