md5,representative_acc,n_accessions,all_accessions
c66c220bf6c7070795e6a139d06d0300,NZ_CP072658.1,1,NZ_CP072658.1
c671b5ef34bf0a87d4f4b148b1f24723,NZ_CP047634.1,1,NZ_CP047634.1
c676ebbbbd5c58186ad84eabd16dcaea,NZ_AP023455.1,1,NZ_AP023455.1
c6775993d80a1bd62157c00af2e6bbcd,NZ_CP079227.1,1,NZ_CP079227.1
c6779b4200684b7469f3444a4de1a93b,NZ_CP048779.1,1,NZ_CP048779.1
c677fd2ac1ba8aaa4418c1ebed165d5b,NZ_CP090087.1,1,NZ_CP090087.1
c678e0d6d5580f475234e7b6a70b721d,NZ_CP016416.1,1,NZ_CP016416.1
c678fbea6a952c9f0acb962dcaa157e1,NZ_CP143302.1,1,NZ_CP143302.1
c67b3665d06516b49811d0b17f0da86a,NZ_CP104682.1,1,NZ_CP104682.1
c67c24fc24b9cdb6ab11a13a74008f81,NZ_CP129295.1,1,NZ_CP129295.1
c67cbf01dea3e4bf21e1fac431f2e223,NZ_CP076234.1,1,NZ_CP076234.1
c67d942c8afefb23daaf640021d925f3,NZ_CP093853.1,1,NZ_CP093853.1
c67e826461a264f939ec861defa7572a,NZ_CP015078.1,1,NZ_CP015078.1
c6801ce146eeb2b4facd31e09fcba9c8,NZ_CP042601.1,1,NZ_CP042601.1
c680884629f8dd28969e18a219117b2b,NZ_CP021533.1,1,NZ_CP021533.1
c68450b2c536c1b3a18cd7ddf3480d70,NZ_CP061090.1,1,NZ_CP061090.1
c6858187efbbf1052295e3e29682fbbe,NZ_CP076490.1,1,NZ_CP076490.1
c689de791f68bc563dbfd227f708368a,NZ_CP070412.1,3,NZ_CP070412.1;NZ_CP070427.1;NZ_CP070451.1
c68aafd5ee535de390dfd7880489420a,NZ_CP032740.1,1,NZ_CP032740.1
c68f2d09f386c39fb44abdd7056a1bdd,NZ_LR890275.1,1,NZ_LR890275.1
c69252c49128c21338277b505235c2fc,NZ_CP120952.1,1,NZ_CP120952.1
c692894918ab73d1bb6ac0ed18470c40,NZ_CP056233.1,1,NZ_CP056233.1
c69c17ed1a0c6a39463ee648995a17b8,NZ_CP082239.1,1,NZ_CP082239.1
c69dfc944ee001fbd731b84dae428592,NZ_CP116979.1,1,NZ_CP116979.1
c6a26926eedc654f70a44fae8f31ada6,NZ_CP012203.1,1,NZ_CP012203.1
c6a290011359d0308ac44c4ecc9442ea,NZ_CP014891.1,1,NZ_CP014891.1
c6a48fb9634e865b08f48a8293900729,NZ_CP053471.1,1,NZ_CP053471.1
c6a6e461162717ee804671e798dd7274,NZ_CP098235.1,1,NZ_CP098235.1
c6a6f9ab01ad60938567237db1fbaab1,NZ_CP042391.1,1,NZ_CP042391.1
c6aded057be9c4589f154982fb0f2b6a,NZ_CP018240.1,1,NZ_CP018240.1
c6af076b1129b91969703f1aed503266,NZ_CP017997.1,1,NZ_CP017997.1
c6b0535f54be2d7d62fe62df13d4d8a4,NZ_CP013716.1,1,NZ_CP013716.1
c6b41e33ef559b29b8eec043d4b3b79c,NC_014213.1,1,NC_014213.1
c6b83e6680ffa8f74d8a56ddc7670abd,NZ_CP113906.1,1,NZ_CP113906.1
c6b926d7f53d5a28991cb048608170c0,NZ_CP081685.1,1,NZ_CP081685.1
c6bfb15ca10b05319e77890e9fba61eb,NZ_CP073061.1,1,NZ_CP073061.1
c6c1e6e4f7f9ad94fe8ca9f9012a135e,NZ_CP109691.1,1,NZ_CP109691.1
c6c6e67c07e82c3f00b4032a36fd823a,NZ_CP075357.1,1,NZ_CP075357.1
c6ca1097675b9881346996c7bd58a179,NZ_CP115777.1,1,NZ_CP115777.1
c6cb35472038d1eff41e71c4db986459,NZ_CP014404.1,1,NZ_CP014404.1
c6ce4a0027234025affbdd715c9918c7,NZ_CP123582.1,1,NZ_CP123582.1
c6cf91e72bd91566858c95a24c3a6ce7,NZ_CP122997.1,1,NZ_CP122997.1
c6cfbb7d923f2bb97ecbaf5257b3bf9d,NZ_CP024510.1,1,NZ_CP024510.1
c6d0f6ab5ca658ed94dbeefb1b27f80f,NZ_CP029594.1,1,NZ_CP029594.1
c6d24f851f7e7d3264858751907202b6,NZ_CP118034.1,1,NZ_CP118034.1
c6d57ea622a6a9aa84659faa7f4fecf5,NZ_CP055053.1,2,NZ_CP055053.1;NZ_CP055056.1
c6d7a12c36372fc8ba3f1e04c5f3fae5,NZ_CP046723.1,1,NZ_CP046723.1
c6d7d61d1c8ed8a7e8a3d35538298200,NZ_CP060179.1,1,NZ_CP060179.1
c6d90d34f83ce052abe1551048854d21,NZ_CP096721.1,1,NZ_CP096721.1
c6db40227a723c8d10ac8435fbfe2ab5,NZ_CP013584.1,1,NZ_CP013584.1
c6db4238c6e5d5fd49c7af54cf70888b,NZ_CP048631.1,1,NZ_CP048631.1
c6e87c91f34cd80486b20a8492327c08,NZ_CP094127.1,1,NZ_CP094127.1
c6ec13bb6ff1f0ae67a43a74ed865e7e,NZ_CP056971.1,1,NZ_CP056971.1
c6ed204798242c1be137123bb99474e5,NZ_CP024508.1,1,NZ_CP024508.1
c6f0ed6bde2da6b86bf3e9999a18de50,NZ_CP026519.1,1,NZ_CP026519.1
c6f56aa417b51f9afb05a1da20f10b40,NZ_CP126816.1,1,NZ_CP126816.1
c6f8df83554a24b26c5059410434c371,NZ_CP092770.1,1,NZ_CP092770.1
c70003afb0c32d33439c972cc7a35640,NZ_CP066382.1,1,NZ_CP066382.1
c70118beefa10991945b189c9ca8881b,NZ_CP107314.1,1,NZ_CP107314.1
c7015fb014074e66299a554c72528e1e,NZ_CP017287.1,1,NZ_CP017287.1
c701d59d0949579ac1828bbbb9b6b26c,NZ_CP013758.1,1,NZ_CP013758.1
c706b66574c7266c9e2dd9d96cc2c465,NZ_CP045279.1,1,NZ_CP045279.1
c707239673baac2d51d3687d2a433395,NZ_CP018767.1,1,NZ_CP018767.1
c7084b90846828822a670218284149c4,NZ_CP143965.1,1,NZ_CP143965.1
c70c333b377097d37d30a385dbd530c3,NZ_CP122772.1,1,NZ_CP122772.1
c70cdf046864bb7c34c23d9b14c6d080,NZ_CP029688.1,1,NZ_CP029688.1
c715a059148b9b870718958e7cb479c8,NZ_CP038139.1,1,NZ_CP038139.1
c72167fc59babe2b6c042eb8ff47990f,NZ_CP116673.1,1,NZ_CP116673.1
c72219d81413c93450404873e03330d5,NZ_CP061370.1,1,NZ_CP061370.1
c7233a3567d2005755f38c4ea6d7851c,NZ_CP017026.1,1,NZ_CP017026.1
c7247af8a69240672d3e7320685f33c5,NZ_CP045061.1,1,NZ_CP045061.1
c72dd28b7143615d7ff0fbcc165e4ab2,NZ_CP027855.1,1,NZ_CP027855.1
c72ff486e253d57c991114d5c379592c,NZ_CP051662.1,1,NZ_CP051662.1
c7321876415b3818674275d1ed682b2c,NZ_CP028179.1,1,NZ_CP028179.1
c73352dab3bd32249957c78932dd53fa,NZ_CP136726.1,1,NZ_CP136726.1
c7380ba2b160eb8e6e1fb754f4d2f9cf,NZ_CP073622.1,1,NZ_CP073622.1
c7383f21e1a58c3f28821e4208d140e1,NZ_CP076836.1,1,NZ_CP076836.1
c73a8ffe6d54ddb7a88062a63ce63bf3,NZ_CP096968.1,1,NZ_CP096968.1
c73b663815c87efd0d6e88bc98e774c3,NZ_CP054213.1,1,NZ_CP054213.1
c73f4402552d1c12eab0bbd9a916a4a1,NZ_CP067092.1,1,NZ_CP067092.1
c740b7cfe2cea38bc22dadfdacf05bc8,NC_012528.1,1,NC_012528.1
c7415ee7509f183a30154a57a13d3f97,NZ_CP104318.1,1,NZ_CP104318.1
c741f768f39e1d17051c3ac4a48db893,NZ_CP141680.1,1,NZ_CP141680.1
c742eb678ea5729859b3bf2f2d6126e8,NZ_CP069519.1,1,NZ_CP069519.1
c744285152bc9625f3396bd0555baed0,NZ_CP011362.1,1,NZ_CP011362.1
c744c1beb2255ddd950ecafde259279b,NZ_AP019564.1,1,NZ_AP019564.1
c7483fcb56519410246e4b405015a77c,NZ_CP083832.1,1,NZ_CP083832.1
c748e6fa54debd29f4c4fb3737688fd9,NC_008766.1,1,NC_008766.1
c7493765ea6cff54dfab99b9d2aa2355,NZ_CP076825.1,1,NZ_CP076825.1
c74af29d6afbb68207a4217b3bef70bd,NZ_CP026830.1,1,NZ_CP026830.1
c74ccadb3dbe849c3444cbf368400ee4,NZ_CP015116.1,1,NZ_CP015116.1
c74e2e66044ce6d46e932d352aa59cf7,NZ_CP126063.1,1,NZ_CP126063.1
c75042481546caf281a453a0ff87d512,NZ_CP033700.1,1,NZ_CP033700.1
c7518b6d61af6ccd138848eabc323d18,NZ_CP018904.1,1,NZ_CP018904.1
c753f7dd903124aae44ced5c022ba9f1,NZ_CP009688.1,1,NZ_CP009688.1
c7546fc75489c1272c077d898fde0b11,NZ_AP023310.1,2,NZ_AP023310.1;NZ_AP023316.1
c754c77fc337dae22591aa1558d78395,NZ_CP048057.1,1,NZ_CP048057.1
c75baa9cabf22040e2a395d186fb6937,NZ_CP019840.1,1,NZ_CP019840.1
c75eb4502c22b436363e0d68ca7ccad0,NZ_CP041180.1,1,NZ_CP041180.1
c760987fb1958f683ed63763eaa31eb2,NZ_CP080241.1,1,NZ_CP080241.1
c7627a3508f181e67bd0206270793175,NZ_CP018653.1,1,NZ_CP018653.1
c764b84addb2ae05e4b23f84a1cc1297,NZ_CP104451.1,1,NZ_CP104451.1
c76ba6e14e2c467431e95e9b64a3c761,NZ_CP032132.1,1,NZ_CP032132.1
c76c92fdd1edca36f4feb2d36c259d9a,NZ_CP090148.1,2,NZ_CP090148.1;NZ_CP090194.1
c76f1e4b9092135ab705af3ebfa83a33,NZ_CP035906.1,1,NZ_CP035906.1
c77055cd24ca3ef0f859317e848f6f25,NZ_CP063399.1,1,NZ_CP063399.1
c77109ae5d8e662cf3dc0b5f02768ba7,NZ_CP082784.1,1,NZ_CP082784.1
c777295698cb009ff36859623e12df5d,NZ_CP044306.1,1,NZ_CP044306.1
c7794c1370b557e3f6b1994a2b7d7721,NC_010813.1,1,NC_010813.1
c77a55581d1aa04feb6aaaf90069402c,NZ_CP111035.1,1,NZ_CP111035.1
c77b7b64dd10b8814bfa325c2795c5f2,NZ_LT991955.1,1,NZ_LT991955.1
c77f436a7831604e9849d688e61f84ac,NZ_CP109165.1,1,NZ_CP109165.1
c77f8d14edbe864c626193d6e8ffa82a,NZ_CP020444.2,1,NZ_CP020444.2
c780f4b47514ed079a1a2697ef4970f9,NZ_CP061188.1,1,NZ_CP061188.1
c782cf1176f019425b0f1c225cba2b16,NC_014131.1,1,NC_014131.1
c782d84ec98c6fea0d47ef5222822027,NZ_AP025814.1,1,NZ_AP025814.1
c784d9910fefdea0787c76e59b1cc044,NZ_CP033363.1,1,NZ_CP033363.1
c7881bb4171b2d9ae2b4695b5fe9ad31,NZ_CP034964.1,1,NZ_CP034964.1
c7935947b5c3e5504a1a20bed80e7a67,NZ_CP025868.1,1,NZ_CP025868.1
c7954e13e4f8c5a6e46ea89486649164,NZ_AP025622.1,1,NZ_AP025622.1
c79552f66e0ca2cee4166ba6f1639080,NC_008384.1,1,NC_008384.1
c796014bb5cdb45ed4acd5ec8a1024b4,NZ_CP102523.1,1,NZ_CP102523.1
c796b9f9793c2e7448ec92176b8cdacd,NZ_CP103318.1,1,NZ_CP103318.1
c797c66b58869ee9600e937f637a173e,NZ_CP132646.1,1,NZ_CP132646.1
c79b132f4c309548f937347f905fc358,NZ_CP050189.1,1,NZ_CP050189.1
c79c2f0e8be6bd303c921d1abfc56bcd,NZ_CP132693.1,1,NZ_CP132693.1
c79c7401d9e94878904ec5ac03fdf872,NZ_CP122388.1,1,NZ_CP122388.1
c79e8e24cd9c5a4a05e62e0408fc9fc7,NZ_CP011772.1,1,NZ_CP011772.1
c79fd6e60b0ac1c503d28f501edd4028,NZ_CP080167.1,1,NZ_CP080167.1
c7a3f64a824c335fb788856f8587ef2c,NZ_CP092568.1,1,NZ_CP092568.1
c7aca6e6514199965f707cebfc9f6fd3,NZ_CP079626.1,2,NZ_CP079626.1;NZ_CP079631.1
c7b1bdb40298979e3b7a83af9c30b7ba,NZ_CP104506.1,1,NZ_CP104506.1
c7b524cdabd2f79d2d1b3898671dcd90,NZ_CP107423.1,1,NZ_CP107423.1
c7b6e369489c3fcf92e3efc15ca6cfe9,NZ_CP031502.1,1,NZ_CP031502.1
c7b6fdf4ff78d4a743007b4b0cc3663e,NZ_CP018765.1,1,NZ_CP018765.1
c7bd2c693206f9175cf6e196c9d82916,NZ_CP116252.1,1,NZ_CP116252.1
c7c5d968c3f385a5133c5798baf199d0,NZ_CP045091.1,1,NZ_CP045091.1
c7c5e0b019a12f44bda4592d65cee36c,NZ_CP121564.1,1,NZ_CP121564.1
c7c6763a0252f0214e0c469eccc8717b,NZ_CP124333.1,1,NZ_CP124333.1
c7ca1e6c58a1dc471fdd436256212d3d,NZ_CP021796.1,1,NZ_CP021796.1
c7ca20dd0ea4f30693411a0d0c1886a9,NZ_CP109597.1,1,NZ_CP109597.1
c7cf1360b4718646c36768eb3d27eee3,NZ_CP042928.1,1,NZ_CP042928.1
c7cf16d0c8aca825c87f1c957ee81539,NZ_AP022817.1,1,NZ_AP022817.1
c7cfe6d89c122a14fb7ed27dae9c7191,NZ_CP137377.1,1,NZ_CP137377.1
c7d03dd1e4427c717eabba6d3f2abd04,NZ_CP010024.1,1,NZ_CP010024.1
c7d1fbaf828c77e9cad09020da6e45bb,NZ_CP054613.1,1,NZ_CP054613.1
c7d27c37cb9deab002b20f8df1154cee,NZ_CP073010.1,1,NZ_CP073010.1
c7d68ef1c2843b6f21dbdae7e6d9d867,NZ_CP048553.1,1,NZ_CP048553.1
c7d699798b2cb162cf51ef605e2e6e23,NZ_CP081315.1,1,NZ_CP081315.1
c7d89f2030eb4a8c657441b0c4fbc741,NZ_CP098792.1,1,NZ_CP098792.1
c7d9478c18c1faa8f81bc59aa3f1ba09,NZ_CP104310.1,1,NZ_CP104310.1
c7da42926f7ca67a04f05083c2a35dbb,NZ_CP089876.1,1,NZ_CP089876.1
c7db5aff02d76e1b69fc5d405aefe10c,NZ_OU659128.1,2,NZ_OU659128.1;NZ_OU659134.1
c7db8a27172c6a575a0a9ddbef64ea08,NZ_CP083452.1,1,NZ_CP083452.1
c7df005bcc801c789a726ae0e148146d,NZ_AP023220.2,1,NZ_AP023220.2
c7e00b0058ad8fc87c4c6756e234fb90,NZ_CP038257.1,1,NZ_CP038257.1
c7e0b0883285e4db009d19119c5f0597,NZ_CP058829.1,1,NZ_CP058829.1
c7e77af623961de3bcc143042b36b33e,NZ_CP116516.1,1,NZ_CP116516.1
c7eca0bc962cfffa1822d3287bc42e2e,NZ_CP122683.1,1,NZ_CP122683.1
c7ee048913cd785c2484b88c4c6b679f,NZ_CP022581.1,1,NZ_CP022581.1
c7ee3ef3c3c420b6686ed74aa8e02322,NZ_CP073362.1,1,NZ_CP073362.1
c7ee5464d27bed0c3d65ff075a134c03,NZ_CP023167.1,1,NZ_CP023167.1
c7f3c9414d379a76699f276f3d2805bf,NZ_CP096264.1,1,NZ_CP096264.1
c7f4d7096e372e7926ecf19f417aed6c,NZ_CP054617.1,1,NZ_CP054617.1
c7f8597c3fbea5fb88e0296c673bbdc7,NZ_CP010578.1,1,NZ_CP010578.1
c7f892937e04a21f1302092b6042fb7a,NZ_CP040845.1,1,NZ_CP040845.1
c7f9a721124fdb8def741e97eddeeb27,NZ_CP109697.1,1,NZ_CP109697.1
c7fea8cf3acccee3c8e513c251967b57,NZ_CP084407.1,1,NZ_CP084407.1
c804ef63e465af339c4f62ae46b3c6ff,NZ_CP031191.1,1,NZ_CP031191.1
c8067bd9c6ba6286264af1432ebae9de,NC_009475.1,1,NC_009475.1
c80a0282a6afd2e1b1f91f6a918c3da8,NZ_CP017645.1,1,NZ_CP017645.1
c80d4b5607a164ed68b12846b1cc2277,NZ_CP011162.1,1,NZ_CP011162.1
c81521bce97f2f414a1ecd036d488032,NZ_CP039228.1,1,NZ_CP039228.1
c816ab79e0c6f8b44e5a9a7cfe651441,NZ_CP065649.1,1,NZ_CP065649.1
c8232371efcb3845700aa6faa1d0d75e,NZ_CP021337.1,1,NZ_CP021337.1
c8245dd1300833571d3b2ea2b6ae092f,NZ_CP041434.1,1,NZ_CP041434.1
c8281e149675d9f07cfdc36d50658f9d,NZ_CP072183.1,1,NZ_CP072183.1
c82e1b6f5582bef50a93c6364ebc5cec,NZ_CP100185.1,1,NZ_CP100185.1
c82fc33c2541b5dc84a559be1af87c8b,NZ_CP014973.1,1,NZ_CP014973.1
c831356995eb9426612894bd3a5ea945,NZ_CP032227.1,1,NZ_CP032227.1
c83401d410f042a76235af5379e4c70b,NZ_OW849157.1,1,NZ_OW849157.1
c8362c3bc55181e79ff09b558873206f,NZ_CP129791.1,1,NZ_CP129791.1
c83a17366bb4c37acdb76affa6c1f27b,NZ_CP072238.1,1,NZ_CP072238.1
c83bd04b652397a93366fe7d95215f48,NZ_CP030373.1,1,NZ_CP030373.1
c83c229bc8085e3aebb6c39509eaeb2a,NZ_CP084211.1,1,NZ_CP084211.1
c83c71884fbcb0a0bb77484fd975587b,NZ_CP085536.1,1,NZ_CP085536.1
c841886b9c2a3c467c526bb399cbc7cc,NZ_CP025212.1,1,NZ_CP025212.1
c842de927f0f6688dd1675d5f5a44c87,NZ_CP082806.1,1,NZ_CP082806.1
c848c725ed3ae74b8a7c55913c313bb0,NZ_AP018406.1,1,NZ_AP018406.1
c848fb3eaa895f18ef9eb55a26ba2d8e,NZ_CP130329.1,1,NZ_CP130329.1
c84c62f16a60b3f3ad5dde2295f8b26e,NZ_CP122506.1,1,NZ_CP122506.1
c84c952f412deba9b555f8b2795453ee,NZ_CP076188.1,1,NZ_CP076188.1
c84d0fdfd7926e3fbcaadbd966646015,NZ_CP055182.1,1,NZ_CP055182.1
c84f1f4ba04137bef4660c52a92c51ae,NZ_CP095489.1,1,NZ_CP095489.1
c84f77fab1a01ce44da000554ede5546,NZ_CP064947.1,1,NZ_CP064947.1
c852eaae289768b581ab222628e76978,NZ_CP071014.1,1,NZ_CP071014.1
c8531a9c055b9528a60515b931d24e24,NZ_CP061192.1,1,NZ_CP061192.1
c853f2939464dca77f87f1f5626c3719,NZ_CP095146.1,1,NZ_CP095146.1
c85b7250fc21a33446d6cfd5863b90d3,NZ_CP099406.1,1,NZ_CP099406.1
c85bca6dc867cd95dcf3b7c26f79a3f8,NZ_CP142912.1,1,NZ_CP142912.1
c85e2a6765efd4da75b30af0b505152c,NZ_CP040722.1,1,NZ_CP040722.1
c85ef1f0a766e91064ac22ac8cfd875c,NZ_CP141197.1,1,NZ_CP141197.1
c86078db2036f24cb18e768dc5a3086a,NZ_CP015329.1,1,NZ_CP015329.1
c8623f3ccc04dab842fda389a121c2db,NZ_CP103571.1,1,NZ_CP103571.1
c864bf55fe0e8e5f114544db1ab2e73b,NZ_CP043190.1,2,NZ_CP043190.1;NZ_CP043192.1
c865870d9576e8d5c7b19afa88efceb5,NZ_CP129242.1,1,NZ_CP129242.1
c865e6e730e03bc8e1d96baf391121ec,NZ_CP033938.1,1,NZ_CP033938.1
c86715b36736f107be24cbd33165111d,NZ_CP049189.1,1,NZ_CP049189.1
c867fda18e3090bffedd6bc35d6dbfdf,NZ_CP094644.1,1,NZ_CP094644.1
c86980d32f2a39cdba347de36bf91249,NZ_CP076044.1,1,NZ_CP076044.1
c869f602361b2164dba58c510a1f43ca,NZ_CP107484.1,1,NZ_CP107484.1
c86b6abbd47e25949d286c39d236ccfc,NZ_CP040529.1,1,NZ_CP040529.1
c86ff2b1115648e54c0f95d5fd1effbf,NZ_CP089136.1,1,NZ_CP089136.1
c871d93ec19f188ee7db2c68fb7e3192,NZ_CP056025.1,1,NZ_CP056025.1
c87590a0ea727cd2dc4c23f25c58eacd,NZ_CP086668.1,2,NZ_CP086668.1;NZ_CP094994.1
c87814aad755bfc55daf80e688f5bff4,NZ_CP132963.1,1,NZ_CP132963.1
c87a6a7d2781275b439b6a0691ed2f98,NZ_OY725790.1,1,NZ_OY725790.1
c87b0b31dd967628da7bf12c486a1e5f,NZ_CP110908.1,1,NZ_CP110908.1
c8806222f071ef62f456725055d61990,NZ_CP024516.1,2,NZ_CP024516.1;NZ_LR890572.1
c881b8cf9049fe0e0186cec89c1250d7,NC_019436.1,1,NC_019436.1
c888a94e35b2b1f47a93fc69b0bb3fad,NZ_CP127248.1,1,NZ_CP127248.1
c888b57942e9ff18497a8b5df6a14924,NC_022739.1,1,NC_022739.1
c88921c7951fb02d14eb8be9b8568f0a,NZ_CP018341.1,1,NZ_CP018341.1
c88bda4aad2dbcfdf467dda90811419d,NZ_CP026794.1,1,NZ_CP026794.1
c88c99a950289456f5f771a39bf0740a,NZ_CP017441.1,2,NZ_CP017441.1;NZ_CP028699.1
c88f2cf15a5f13a99ce6eaf5077f9d5c,NZ_CP098835.1,1,NZ_CP098835.1
c890909f1da21ab22a4013501460e294,NZ_CP016857.1,1,NZ_CP016857.1
c894115cdde9ec6940f1b44769ab4d1d,NZ_CP011570.1,4,NZ_CP011570.1;NZ_CP011579.1;NZ_CP011648.1;NZ_CP011659.1
c8977f3c96197d5b4356ccd19d8c7430,NZ_CP095003.1,1,NZ_CP095003.1
c89cb79a8ccb4666efd86aa7df3fa226,NZ_CP104652.1,1,NZ_CP104652.1
c8a5e573e0bd2bc437d4f62b5fcc9462,NZ_CP034957.1,1,NZ_CP034957.1
c8ad7702024cc07fb4213a2b428f09b8,NZ_CP093468.1,1,NZ_CP093468.1
c8af9c7336fd029ae98095454c341c04,NZ_CP015624.1,1,NZ_CP015624.1
c8afe01cfda9713f33b759e97db25496,NZ_CP022543.1,1,NZ_CP022543.1
c8b05542505a6e37b7c8d258ef98034f,NZ_AP025274.1,1,NZ_AP025274.1
c8b7a346d4c51bd477785c5f4d440056,NZ_CP046724.1,1,NZ_CP046724.1
c8b7baca84601b4342c47cd3746f656f,NZ_CP013204.1,1,NZ_CP013204.1
c8ba5c52b14e3c3a7ca041fa848caf81,NZ_CP044989.1,1,NZ_CP044989.1
c8bd7e0271af5f14a5614c6b870d2be5,NZ_CP088283.1,1,NZ_CP088283.1
c8bf7ec795a14c0db6092996e5e3a2b9,NZ_CP130259.1,1,NZ_CP130259.1
c8c473f754204c9983dde2b5ca44c630,NZ_CP062880.1,1,NZ_CP062880.1
c8c47bb1e12ef62851b941a3a3de0ee2,NZ_CP029359.1,1,NZ_CP029359.1
c8c57c299e78fac84d957004c956cfd7,NZ_CP012688.1,1,NZ_CP012688.1
c8c5b74a0648393e8a1067671643ef0c,NZ_AP024304.1,1,NZ_AP024304.1
c8c9856a5a87303c75af8c7f83a0c757,NZ_CP017600.1,1,NZ_CP017600.1
c8cbd985925555cbaf95ac56272c6667,NZ_CP079885.1,1,NZ_CP079885.1
c8cc53ffe391062176f20d32a4c9294e,NZ_CP072495.1,1,NZ_CP072495.1
c8cf8a15e92ae4741868dc294e54ca13,NZ_CP025755.1,1,NZ_CP025755.1
c8d01af29c1f589d2656e79820ddd8f2,NZ_CP024878.1,1,NZ_CP024878.1
c8d0734d384cd5d711ea42b2c2c47c6c,NZ_CP020486.1,2,NZ_CP020486.1;NZ_CP020490.1
c8d197c6c0c9245758f19d6090259685,NZ_CP022246.1,2,NZ_CP022246.1;NZ_CP068636.1
c8d4bab0b1890038b77b98acb6eedf0c,NZ_CP007500.1,1,NZ_CP007500.1
c8e572dc76c9f1ceba9d4e7e6ec5fc0a,NZ_CP087096.1,1,NZ_CP087096.1
c8ebb563408722051c04540c6a786519,NZ_CP069816.1,1,NZ_CP069816.1
c8ec0740f5b60f0d5e7a5015d2266c10,NZ_CP134840.1,1,NZ_CP134840.1
c8ed776a27e8c72cd4d73e0959ea2948,NZ_CP115833.1,1,NZ_CP115833.1
c8ee74d88b7c20f3f86a9d6cf5827f01,NZ_CP045493.1,1,NZ_CP045493.1
c8f57242a9945315e098b104f1198a31,NZ_CP063333.1,1,NZ_CP063333.1
c8f584c51260128941097db17a010367,NZ_CP067390.1,1,NZ_CP067390.1
c8f88df5188b2606760befe675174772,NZ_CP089394.1,1,NZ_CP089394.1
c8f9c122f19a9a39bdf009e2e8e80151,NZ_CP074118.1,1,NZ_CP074118.1
c8fa8f06b309fc4c3e7b2cf4574d4f03,NZ_CP046569.1,1,NZ_CP046569.1
c9024e2292611029de385f7d7276c4ed,NZ_CP079182.1,1,NZ_CP079182.1
c9066f9b48ea406b095aa28be1efb0c2,NZ_CP015011.1,1,NZ_CP015011.1
c90758476089d8b351fc7e6f4249b40b,NZ_CP139259.1,1,NZ_CP139259.1
c90eae04b3f7d9c457f097dcf2b8416c,NZ_CP067073.1,1,NZ_CP067073.1
c90eeaf382bebde62689c6d92961cdcd,NZ_CP021959.1,1,NZ_CP021959.1
c9112343787581cf311ece40f6f413e2,NZ_CP070594.1,1,NZ_CP070594.1
c91187ff18f96ce5fd052ce40f893d38,NZ_CP048665.1,1,NZ_CP048665.1
c9119a061522f677bc83c1669da84be2,NZ_CP059291.1,1,NZ_CP059291.1
c911fa5543292b9c5edacddbd41eac0e,NZ_CP086413.1,1,NZ_CP086413.1
c914710edb3942701cea2eec30e43a33,NZ_CP050397.1,1,NZ_CP050397.1
c9171ceb89953a0592ad689bb33dbced,NZ_CP138727.1,1,NZ_CP138727.1
c91951afbbbefc63d4d63024a1223c78,NZ_LN854558.1,1,NZ_LN854558.1
c91a3ed98bc3dd39a18fe311507623cc,NZ_CP132549.1,1,NZ_CP132549.1
c91ddd713c3bd0de94d4d1a8aafd10cd,NZ_CP138536.1,1,NZ_CP138536.1
c91e40b0942606cc04b4e50a1ab4350c,NZ_CP004860.1,1,NZ_CP004860.1
c9206c546d9ee1d685fa5d87cb85a387,NZ_CP056374.1,1,NZ_CP056374.1
c9227d9484889f8712d37dabf5486cb5,NZ_CP084475.1,1,NZ_CP084475.1
c92620b5dcc8bc97bcc337f7f2890bf4,NZ_CP024145.1,1,NZ_CP024145.1
c929c6c68cdc2a607ca4d0f909a2f9da,NZ_CP007679.1,1,NZ_CP007679.1
c929ead320d16f05321e6e62caf45328,NZ_CP126326.1,1,NZ_CP126326.1
c92cc261755d5d4d7408a00a1fd3c504,NZ_CP104756.1,1,NZ_CP104756.1
c9377f2cf39e01d61b91314480607a5e,NZ_CP013996.1,1,NZ_CP013996.1
c93814acd0f653f1c62626655fd47f77,NZ_CP020072.1,1,NZ_CP020072.1
c938491ff5adb8058d5c049118c91899,NZ_CP025433.1,1,NZ_CP025433.1
c9459f96ae2a720d546d59af9658da7d,NZ_CP108539.1,1,NZ_CP108539.1
c947b7f9f6a7df699638dc0d42eacfda,NZ_CP031080.1,1,NZ_CP031080.1
c9496c4add141126a5f9bfd4b31d09c8,NZ_CP026767.1,1,NZ_CP026767.1
c949828b7d873d4dbcf8dad3f0e9211b,NZ_CP080103.1,1,NZ_CP080103.1
c94b781c5ab20d596ce54f3fb6c9690a,NZ_CP012754.1,1,NZ_CP012754.1
c94eae5f3823f465be97b84be6bb396d,NZ_CP021189.1,1,NZ_CP021189.1
c9510d03b85c1c081ff338ef0d9b45a6,NZ_CP058150.1,1,NZ_CP058150.1
c955cc90de42890136f50f853a70b0f2,NZ_CP144462.1,1,NZ_CP144462.1
c95774f6428674c6ae58d010453f1d31,NZ_CP029244.1,1,NZ_CP029244.1
c95834ecc77a60de2853427b1a3862b2,NZ_CP079685.1,1,NZ_CP079685.1
c95834fc2c4b4dba81e08b77163c0b23,NZ_CP044277.1,1,NZ_CP044277.1
c958615f90c9e24ac2200d971cd13ad2,NZ_CP082996.1,1,NZ_CP082996.1
c95949adfa740821e1f1843b1c1aef77,NZ_CP117961.1,1,NZ_CP117961.1
