accession,md5,locus_tag,product,regex_match,category,rohan_transposase_count
NZ_CP076850.1,cabcbe1781f970948b43e5c476b3cd79,KP800_RS26870,IS66 family insertion sequence element accessory protein TnpB,IS,other_transposase_or_IS,1
NZ_CP076850.1,cabcbe1781f970948b43e5c476b3cd79,KP800_RS26680,IS481 family transposase,IS,other_transposase_or_IS,1
NZ_CP099348.1,cad695a0b1d86d1e80a2d3725c8c1604,NFK54_RS24775,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP107288.1,cb4016c62d1cec65e8f71c9dbbcb04e6,OF379_RS25255,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP036124.1,cb7efd3898feb4d6f6d3867d8a9ea944,EXW55_RS28780,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,2
NZ_CP036124.1,cb7efd3898feb4d6f6d3867d8a9ea944,EXW55_RS29135,transposase,transposase,other_transposase_or_IS,2
NZ_CP090516.1,cb9a1e5f386cc6c34a2a4d32d7f3634e,LZ753_RS11830,RNA-guided endonuclease InsQ/TnpB family protein,Ins,other_transposase_or_IS,1
NZ_CP029059.1,cbceae0115ce2c21fd37a676fcf82cdf,FORC81_RS24885,IS1-like element IS1A family transposase,IS,other_transposase_or_IS,1
NZ_CP046287.1,cbd2e13291ed8d3a7a4ca847e353650a,FOC23_RS25480,transposase,transposase,other_transposase_or_IS,1
NZ_CP015384.1,cbfb54c1b8ba9ca3a7f4bc7d43c953d1,A6U99_RS28245,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP015384.1,cbfb54c1b8ba9ca3a7f4bc7d43c953d1,A6U99_RS28265,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP095059.1,cc1acf60cfeb6a5822f28faedd190e3c,MUN84_RS22465,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP095059.1,cc1acf60cfeb6a5822f28faedd190e3c,MUN84_RS22495,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP103120.1,cc3ab1a8b4e86e0f16f7087b0474d433,NXW82_RS26605,TraG family conjugative transposon ATPase,transposon,other_transposase_or_IS,2
NZ_CP103120.1,cc3ab1a8b4e86e0f16f7087b0474d433,NXW82_RS26630,conjugative transposon protein TraM,transposon,other_transposase_or_IS,2
NZ_CP124536.1,cce14974592d103c1cc236e97c4de1f3,QF092_RS18770,IS110 family RNA-guided transposase,IS,other_transposase_or_IS,1
NZ_CP068578.1,ccef6f82a683b54cacce7f8f6efe9fc5,JL104_RS14530,IS6 family transposase,IS,other_transposase_or_IS,1
NZ_CP047468.1,ccf2407d6ef1d46a4f2bb6c70214b6b9,GTH52_RS15170,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP060128.1,cd2339035ec8c1d53076dafedf631950,H3V42_RS33805,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP060128.1,cd2339035ec8c1d53076dafedf631950,H3V42_RS33855,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP140793.1,ce081fccd16d38d58168f2af475547f4,U3H55_RS24230,IS6-like element IS6100 family transposase,IS,other_transposase_or_IS,2
NZ_CP037868.1,ce0e2e41dd548f8a9fe9a2fe8f6cf639,HPF_RS23400,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP060786.1,ce14260dddd1c84738dfd32373757f19,H9L05_RS21870,conjugative transposon protein TraN,transposon,other_transposase_or_IS,4
NZ_CP060786.1,ce14260dddd1c84738dfd32373757f19,H9L05_RS21875,conjugative transposon protein TraM,transposon,other_transposase_or_IS,4
NZ_CP060786.1,ce14260dddd1c84738dfd32373757f19,H9L05_RS21880,conjugative transposon protein TraK,transposon,other_transposase_or_IS,4
NZ_CP060786.1,ce14260dddd1c84738dfd32373757f19,H9L05_RS21885,conjugative transposon protein TraJ,transposon,other_transposase_or_IS,4
NZ_CP060786.1,ce14260dddd1c84738dfd32373757f19,H9L05_RS21905,TraG family conjugative transposon ATPase,transposon,other_transposase_or_IS,4
NZ_CP065192.1,ce52628d16cf79dfefd01529b1b6ba73,I5Q57_RS00030,UPF0236 family transposase-like protein,transposase-like,other_transposase_or_IS,2
NZ_CP065192.1,ce52628d16cf79dfefd01529b1b6ba73,I5Q57_RS00095,UPF0236 family transposase-like protein,transposase-like,other_transposase_or_IS,2
NZ_CP072792.1,ce63262499704d24ba5c701d8c3c72cf,J9260_RS00055,IS91 family transposase,IS,other_transposase_or_IS,1
NZ_CP127302.1,ce99c8373ab6968d0573e0cbe6f72266,QRM68_RS01065,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP066727.1,cf7120da2a307bb52dc76a435db03c21,JGY90_RS13960,IS6-like element IS257 family transposase,IS,other_transposase_or_IS,2
NZ_CP066727.1,cf7120da2a307bb52dc76a435db03c21,JGY90_RS14145,IS6-like element IS257 family transposase,IS,other_transposase_or_IS,2
NZ_CP021717.1,cf7e8507ac0053a4e38a07abaf79c5c2,AM376_RS02415,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP021717.1,cf7e8507ac0053a4e38a07abaf79c5c2,AM376_RS02435,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP087064.1,cfaa644679feae6654e9a66662efc67a,LOE35_RS23035,ISKra4 family transposase,IS,other_transposase_or_IS,1
NZ_CP087064.1,cfaa644679feae6654e9a66662efc67a,LOE35_RS23055,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP077771.1,cfee62c170b32913a7327de235dc5737,KQP93_RS19885,insulinase family protein,ins,unclear_likely_false_positive,2
NZ_CP077771.1,cfee62c170b32913a7327de235dc5737,KQP93_RS21010,transposase,transposase,other_transposase_or_IS,2
NZ_CP087068.1,d009ccb6f66822acf3a3922bd182a8aa,LOE34_RS19845,ISKra4 family transposase,IS,other_transposase_or_IS,1
NZ_CP087068.1,d009ccb6f66822acf3a3922bd182a8aa,LOE34_RS19865,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_AP022346.1,d04c7291563920132346385450361117,ICHIAU1_RS11930,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP020749.1,d0614112a853475d4d96da9183809a49,B7492_RS33730,IS1182 family transposase,IS,other_transposase_or_IS,2
NZ_CP020749.1,d0614112a853475d4d96da9183809a49,B7492_RS36700,IS4 family transposase,IS,other_transposase_or_IS,2
NZ_CP020749.1,d0614112a853475d4d96da9183809a49,B7492_RS33940,insecticidal delta-endotoxin domain-containing protein,ins,unclear_likely_false_positive,2
NZ_CP020749.1,d0614112a853475d4d96da9183809a49,B7492_RS33950,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP042508.1,d070c79f599679de6451555a721be0f0,FR773_RS25990,defense against restriction DarA-related protein,ins,unclear_likely_false_positive,1
NZ_CP042508.1,d070c79f599679de6451555a721be0f0,FR773_RS26140,Tn3-like element Tn5403 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP086929.1,d09a6c790322547916691418ab62347c,LOE17_RS24850,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP086929.1,d09a6c790322547916691418ab62347c,LOE17_RS24955,IS110 family RNA-guided transposase,IS,other_transposase_or_IS,2
NZ_CP068766.1,d11a3e3ff89fd213a89fbd8279b93710,JMO19_RS00315,IS30 family transposase,IS,other_transposase_or_IS,1
NZ_CP068766.1,d11a3e3ff89fd213a89fbd8279b93710,JMO19_RS00345,IS1182 family transposase,IS,other_transposase_or_IS,1
NZ_CP099322.1,d149f9d46dee91f3b1d96beef3d23cd7,NFL35_RS23945,IS1 family transposase,IS,other_transposase_or_IS,1
NZ_CP084210.1,d19eeb4d7215e4ac23f08957c4e171e3,LDB16_RS22530,Tn3-like element TnAs1 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP044486.1,d1ac612cd4b3157a33da06795e8ea3f3,FSC11_RS15795,IS6-like element IS1008 family transposase,IS,other_transposase_or_IS,1
NZ_CP083579.1,d20460039efbef96fe1406951d873e54,K9838_RS22755,Tn3-like element ISXc4 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP028562.2,d26af458567ffbe83820eeb920926eb2,C1A23_RS00005,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP140090.1,d26f95bb1b9191063bddf142f4beaeb0,SPI00_RS00395,IS30-like element ISLpl1 family transposase,IS,other_transposase_or_IS,2
NZ_CP140090.1,d26f95bb1b9191063bddf142f4beaeb0,SPI00_RS00415,IS30-like element ISLsa1 family transposase,IS,other_transposase_or_IS,2
NZ_CP085433.1,d29b095625b0308b75c92c444e60a75e,LIT34_RS28190,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,3
NZ_CP085433.1,d29b095625b0308b75c92c444e60a75e,LIT34_RS32470,IS6 family transposase,IS,other_transposase_or_IS,3
NZ_CP085433.1,d29b095625b0308b75c92c444e60a75e,LIT34_RS28420,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,3
NZ_CP085433.1,d29b095625b0308b75c92c444e60a75e,LIT34_RS28745,oxygen-insensitive NADPH nitroreductase,ins,unclear_likely_false_positive,3
NZ_CP085433.1,d29b095625b0308b75c92c444e60a75e,LIT34_RS28895,IS3 family transposase,IS,other_transposase_or_IS,3
NZ_CP021643.1,d2dd91f0f3592229280cdf36578bbb4f,CCS77_RS10260,RNA-guided endonuclease InsQ/TnpB family protein,Ins,other_transposase_or_IS,1
NC_015603.1,d31335fdb45e9b3ec20051a1f6f7ddbe,WANG_RS12380,transposase,transposase,other_transposase_or_IS,1
NZ_AP023195.1,d34da076da673ff7facc544395153a5c,HUV24_RS26105,IS1 family transposase,IS,other_transposase_or_IS,2
NZ_AP023195.1,d34da076da673ff7facc544395153a5c,HUV24_RS26110,IS3 family transposase,IS,other_transposase_or_IS,2
NZ_AP023195.1,d34da076da673ff7facc544395153a5c,HUV24_RS26120,IS1 family transposase,IS,other_transposase_or_IS,2
NZ_CP018764.1,d3821bfce6139ffe46e18873533a1a67,BTW26_RS10355,IS30-like element ISLpl1 family transposase,IS,other_transposase_or_IS,1
NZ_AP024752.1,d51eb35ba7c68ffc03be27194574565e,K6J82_RS26710,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_AP024752.1,d51eb35ba7c68ffc03be27194574565e,K6J82_RS26730,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP075667.1,d571a4f682efdb8b51f518bd8018c936,JFY30_RS28085,IS1-like element IS1A family transposase,IS,other_transposase_or_IS,1
NZ_CP075667.1,d571a4f682efdb8b51f518bd8018c936,JFY30_RS28130,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP048888.1,d57d6a4cbd5dde5fef4e33119eddeb26,BMG_RS30080,transposase,transposase,other_transposase_or_IS,1
NZ_AP025228.1,d5c0178003c4d25582e31c73503895e0,OQH79_RS15770,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP036128.1,d5c35bc7ff57cc627fb518573b13eb4b,EXW55_RS30765,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP036465.1,d60a23e28b4b6bce08f31364ccb513c0,EWS79_RS09900,transposase,transposase,other_transposase_or_IS,1
NZ_CP008832.1,d649162eba580d20fccdfe68aad1f294,KPR0928_RS26820,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP008832.1,d649162eba580d20fccdfe68aad1f294,KPR0928_RS26840,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP133080.1,d65293c676fe65e55b066d3f8ec3897d,RBH93_RS21540,transposase,transposase,other_transposase_or_IS,1
NZ_CP133080.1,d65293c676fe65e55b066d3f8ec3897d,RBH93_RS21590,Tn3-like element TnAs1 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP094352.1,d664b0275773e968300ecc57a1620036,MRY17_RS26340,IS66 family transposase,IS,other_transposase_or_IS,3
NZ_CP094352.1,d664b0275773e968300ecc57a1620036,MRY17_RS26345,IS66 family insertion sequence element accessory protein TnpB,IS,other_transposase_or_IS,3
NZ_CP094352.1,d664b0275773e968300ecc57a1620036,MRY17_RS26350,IS66-like element accessory protein TnpA,IS,tn3_family_unit_transposon,3
NZ_CP097513.1,d741f9587c97f09791d2de82c963539d,M8Z31_RS12515,IS6 family transposase,IS,other_transposase_or_IS,2
NZ_CP097513.1,d741f9587c97f09791d2de82c963539d,M8Z31_RS12540,DDE-type integrase/transposase/recombinase,transposase/recombinase,other_transposase_or_IS,2
NZ_CP097513.1,d741f9587c97f09791d2de82c963539d,M8Z31_RS12575,IS6-like element IS257 family transposase,IS,other_transposase_or_IS,2
NZ_CP053547.1,d7423bbb23a7f09740abc35d75c38726,HMI59_RS25150,TnpV protein,Tnp,other_transposase_or_IS,2
NZ_CP040085.1,d7fc56eb43fa090f9b50c5cd9dff9eb1,FDN00_RS19145,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,1
NZ_CP060795.1,d802713bf32629e80e04ffcf45368342,H9Q14_RS12080,IS6-like element IS257 family transposase,IS,other_transposase_or_IS,1
NZ_CP060795.1,d802713bf32629e80e04ffcf45368342,H9Q14_RS12215,IS256 family transposase,IS,other_transposase_or_IS,1
NZ_CP060795.1,d802713bf32629e80e04ffcf45368342,H9Q14_RS12230,IS256 family transposase,IS,other_transposase_or_IS,1
NZ_CP087015.1,d8cbc8938d0f3eb7463879c7c3f04b06,LOE46_RS23545,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP115238.1,d8f7454f8fae702bf111042a5cb6d182,PCP70_RS31725,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP115238.1,d8f7454f8fae702bf111042a5cb6d182,PCP70_RS31730,Tn3 family transposase post-transcriptional regulator TnpC,Tn3,tn3_family_unit_transposon,2
NZ_CP046039.1,d9d1dcf827d533269e836286c5ad0678,GJ664_RS09975,IS30-like element ISLpl1 family transposase,IS,other_transposase_or_IS,2
NZ_CP046039.1,d9d1dcf827d533269e836286c5ad0678,GJ664_RS09980,DDE-type integrase/transposase/recombinase,transposase/recombinase,other_transposase_or_IS,2
NZ_CP046039.1,d9d1dcf827d533269e836286c5ad0678,GJ664_RS10065,IS30 family transposase,IS,other_transposase_or_IS,2
NZ_CP137413.1,da0776003ff7a1d1b721d20b41d55577,R5O46_RS00110,Tn3-like element IS3000 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP021940.1,dab86f645894125c8fb61a60ab4e15ae,AM392_RS26760,Tn3-like element IS3000 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP056590.1,dac7dd5b4e7d30aa5faee5b5dbf95e67,HV173_RS27235,transposase,transposase,other_transposase_or_IS,1
NZ_CP137502.1,dae389f9494f4fa8a765dea7204e23b7,R5020_RS33530,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP095251.1,daee302233ad10938afaa5cdb1e3c73d,MU311_RS28800,IS5-like element ISKpn26 family transposase,IS,other_transposase_or_IS,1
NZ_CP092758.1,daff2108e37e3ec5914ba34493c09fc5,MKZ44_RS29075,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP092758.1,daff2108e37e3ec5914ba34493c09fc5,MKZ44_RS29095,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP061388.1,db48f7deb2d50c08e61bd90bf02608f6,HCV85_RS28690,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP061388.1,db48f7deb2d50c08e61bd90bf02608f6,HCV85_RS28710,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP079136.1,db5ab46587a1c3cd907d3d755a1df02d,KWY69_RS28720,IS1380-like element ISEcp1 family transposase,IS,other_transposase_or_IS,1
NZ_CP047580.1,db9529eac7c901b0b0b18b1f1ff91be6,GUJ28_RS25195,IS1 family transposase,IS,other_transposase_or_IS,2
NZ_CP047580.1,db9529eac7c901b0b0b18b1f1ff91be6,GUJ28_RS25215,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP047580.1,db9529eac7c901b0b0b18b1f1ff91be6,GUJ28_RS25235,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NC_016634.1,db9630e3e0946febed76b50865958e2d,TCCBUS3UF1_RS11415,transposase,transposase,other_transposase_or_IS,1
NZ_CP060469.1,dbbd77bf937c22fc0c845f74de4aa1f9,H8Z71_RS23230,Tn3-like element ISXc4 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP120684.1,dbf3b9ed4cee0d08e7fd6cbf911dffc0,P0M28_RS30485,conjugative transposon protein TraM,transposon,other_transposase_or_IS,4
NZ_CP120684.1,dbf3b9ed4cee0d08e7fd6cbf911dffc0,P0M28_RS30645,Tn3 family transposase,Tn3,tn3_family_unit_transposon,4
NZ_CP120684.1,dbf3b9ed4cee0d08e7fd6cbf911dffc0,P0M28_RS30735,Tn3 family transposase,Tn3,tn3_family_unit_transposon,4
NZ_CP120684.1,dbf3b9ed4cee0d08e7fd6cbf911dffc0,P0M28_RS30740,Tn3 family transposase,Tn3,tn3_family_unit_transposon,4
NZ_CP132071.1,dc6a60a6d892212f1efcfcf320ce34c8,Q7W68_RS31855,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP132071.1,dc6a60a6d892212f1efcfcf320ce34c8,Q7W68_RS31865,IS630 family transposase,IS,other_transposase_or_IS,2
NZ_CP132071.1,dc6a60a6d892212f1efcfcf320ce34c8,Q7W68_RS31895,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP013043.1,dcae245b25ac2ed4052e12cf9965754d,JFP55_RS15755,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP066437.1,dcdb3db9c874b98a457556c4edcf9110,JCP89_RS15280,ISL3-like element IS1251 family transposase,IS,other_transposase_or_IS,3
NZ_CP066437.1,dcdb3db9c874b98a457556c4edcf9110,JCP89_RS15370,ISL3-like element IS1251 family transposase,IS,other_transposase_or_IS,3
NZ_CP066437.1,dcdb3db9c874b98a457556c4edcf9110,JCP89_RS15465,IS110 family RNA-guided transposase,IS,other_transposase_or_IS,3
NZ_CP080144.1,dcfbe345f4b920f631f97e3fc2c9d04c,KZY05_RS29170,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP119005.1,dd279cb6026fcb58820c5821ee0faf3e,PY719_RS25365,defense against restriction DarA-related protein,ins,unclear_likely_false_positive,2
NZ_CP119005.1,dd279cb6026fcb58820c5821ee0faf3e,PY719_RS25660,IS91 family transposase,IS,other_transposase_or_IS,2
NZ_CP119005.1,dd279cb6026fcb58820c5821ee0faf3e,PY719_RS25670,IS91 family transposase,IS,other_transposase_or_IS,2
NZ_CP040301.1,ddb96a7bf149f1afffa0b754578d37a5,FD725_RS31360,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP015358.1,ddde83a5f2360ad2cd4bc1814c8dc309,BT246_RS34510,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP063999.1,de06c8c657604fbeb536347c3b241e1f,ISN36_RS19940,transposase,transposase,other_transposase_or_IS,1
NZ_CP065811.1,de5ab686a345dae4be0097775a9bc4fa,IZU96_RS16295,IS3 family transposase,IS,other_transposase_or_IS,1
NZ_CP138822.1,de72fbb8ec38d802183b690946cbdd67,R8560_RS27655,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP036332.1,deb7d3be98022bf8bb698011a25f213b,C3E96_RS28840,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP036332.1,deb7d3be98022bf8bb698011a25f213b,C3E96_RS28895,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP058174.1,df2680d0f156e3a2efb526e4d6c58d78,HV047_RS25205,transposase,transposase,other_transposase_or_IS,1
NZ_CP014799.1,df39b1bdfd85ec212899d82571ecfb05,Ga0080559_RS23780,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_LN681226.1,df42f23667612ac91f0984c696515f65,LHA_RS15215,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP021875.1,df72ab10e45e6b2bdc02cdfb0f719553,CC204_RS19320,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP117474.1,dfb92485debfe3da53b8a498087f6694,PO876_RS26970,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP095139.1,e035717ac69b6dd2a78f2c062d4d4d1d,MU414_RS25790,IS1380-like element ISEcp1 family transposase,IS,other_transposase_or_IS,1
NC_011367.1,e040790c05f6007802a9354201485812,GDIA_RS17955,IS5-like element ISGdi1 family transposase,IS,other_transposase_or_IS,1
NZ_CP064271.1,e0682306ae05b32f4ea5535d1d388109,IQ863_RS27040,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP108570.1,e07a6f2c7005937b44c01675b598d968,OG452_RS34950,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP108570.1,e07a6f2c7005937b44c01675b598d968,OG452_RS35060,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP069804.1,e0a4adc7fa2324826a7ace5609ab9718,JQN59_RS26780,IS5-like element IS903B family transposase,IS,other_transposase_or_IS,1
NZ_CP124473.1,e139dc43754498139359a6c25a9108f4,QJP95_RS25145,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP124473.1,e139dc43754498139359a6c25a9108f4,QJP95_RS25175,defense against restriction DarA-related protein,ins,unclear_likely_false_positive,2
NZ_CP124473.1,e139dc43754498139359a6c25a9108f4,QJP95_RS25350,IS1-like element IS1B family transposase,IS,other_transposase_or_IS,2
NZ_CP082907.1,e184423250789cf6336d4906d74f85b1,K6958_RS21285,IS1 family transposase,IS,other_transposase_or_IS,1
NZ_CP047188.1,e185ce3c846b83f69223eb12f2d44ff0,CBOVI_RS10615,transposase,transposase,other_transposase_or_IS,1
NZ_AP025771.1,e19886e10490fe17fb7ab4aa5b7695ff,NGJ61_RS22885,IS6-like element IS6100 family transposase,IS,other_transposase_or_IS,1
NZ_CP091514.1,e214314849766896ff7984be1bd7382a,LVJ81_RS13075,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP117765.1,e22ddd855fcf9cea8203375b1dc278a5,PTC86_RS18410,IS30-like element ISAba125 family transposase,IS,other_transposase_or_IS,1
NZ_CP029977.1,e2654ba788e33835dd8f09db4a0c7be6,DNQ41_RS26580,IS3-like element IS150 family transposase,IS,other_transposase_or_IS,1
NZ_CP030228.1,e2903d26374fdba5d4cc06305113be59,CHD05_RS24225,IS1 family transposase,IS,other_transposase_or_IS,1
NZ_CP101227.1,e295c15e577862cafb0ee177fbc314c0,NML25_RS27045,IS1380-like element ISEcp1 family transposase,IS,other_transposase_or_IS,1
NZ_CP090798.1,e2b53d31a3984b984fba9f27c3a4c6e2,L0Y15_RS22395,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP090798.1,e2b53d31a3984b984fba9f27c3a4c6e2,L0Y15_RS22420,IS1380-like element ISEcp1 family transposase,IS,other_transposase_or_IS,2
NZ_CP056258.1,e2b7827655c2bb4bb478f147968332ce,HV319_RS25985,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
