md5,category,gene,pident,qcov,n_copies,rep_accession,rep_locus,rep_product,is_family,left_flank,right_flank,subject_title
599e8905a41e021a0b458e6a2d13ea29,tadb,diaminopimelate decarboxylase,90.7,100.0,1,NZ_CP022299.1,CFH90_RS18165,type II toxin-antitoxin system RelE/ParE family toxin,IS3,c,c,TADB|T3590 gi|126640106|ref|YP_001083093.1| diaminopimelate decarboxylase (plasm
5a0c2c525a9d6a81166595dd94df5bd1,tadb,PilT domain-containing protein,100.0,100.0,1,NC_010580.1,BIND_RS19140,type II toxin-antitoxin system VapC family toxin,IS5,p,c,TADB|T5401 gi|182676917|ref|YP_001831064.1| PilT domain-containing protein (plas
5a29bfc5453463c8cd6cfe7a459f4220,tadb,bifunctional antitoxin/transcriptional repressor RelB,92.9,100.0,1,NZ_CP039392.1,EZJ11_RS26950,type II toxin-antitoxin system RelB/DinJ family antitoxin,IS6,c,c,TADB|AT3476 gi|123440879|ref|YP_001004870.1| bifunctional antitoxin/transcriptio
5a4a36c7988cb5f7d8e4a2b87e20f48b,tadb,hypothetical protein BcerKBAB4_5680,97.8,100.0,1,NZ_CP047367.1,GSN03_RS27590,type VII toxin-antitoxin system HepT family RNase toxin,IS200/IS605,c,c,TADB|AT4893 gi|163943388|ref|YP_001642618.1| hypothetical protein BcerKBAB4_5680
5aa3abce49480420822b4f33eae1cb86,tadb,plasmid stabilization system protein,95.7,100.0,1,NZ_CP026320.1,C1N51_RS29470,type II toxin-antitoxin system RelE/ParE family toxin,IS630,p,p,TADB|T1275 gi|37675974|ref|NP_936370.1| plasmid stabilization system protein [Vi
5b1916746657b29a09a0e8e42b978d93,tadb,"reversible inhibitor of translation, co-repressor of relB op",100.0,97.9,1,NZ_CP033536.1,DKE42_RS18990,type II toxin-antitoxin system RelE family toxin,ISNCY,c,c,"TADB|T5117 gi|169786924|ref|YP_001708736.1| reversible inhibitor of translation,"
5b19944f7a2d670984c5f24d5f98e5d4,tadb,prophage protein gp49,95.4,100.0,4,NZ_CP073357.1,KDN45_RS18935,type II toxin-antitoxin system RelE/ParE family toxin,IS1,c,c,TADB|T4487 gi|157149357|ref|YP_001451383.1| prophage protein gp49 (plasmid) [Esc
5b294d1a65fd72bad6a04222a2c87c3c,tadb,toxin of a toxin/antitoxin system,100.0,100.0,1,NZ_CP037902.1,DDF84_RS32510,type II toxin-antitoxin system VapC family toxin,IS66,c,c,TADB|T2646 gi|94152434|ref|YP_581841.1| toxin of a toxin/antitoxin system (plasm
5b423c1ea2c67289737099bb9131e6c3,tadb,DNA-damage-inducible protein J,100.0,91.3,1,NZ_OD940423.1,KJA80_RS13460,type II toxin-antitoxin system RelB/DinJ family antitoxin,IS3,p,c,TADB|AT1024 gi|29375140|ref|NP_814293.1| DNA-damage-inducible protein J [Enteroc
5b4543e3c765d1d5c19989d2d31387ce,tadb,unknown,97.0,100.0,8,NZ_CP116964.1,PO880_RS15140,type I toxin-antitoxin system Fst family toxin,IS6,c,c,TADB|T6359 gi|695196657|ref|YP_009074128.1| unknown (plasmid) [Enterococcus faec
5b496900ca54bfee0b2543b1fc8b3acc,tadb,hypothetical protein SeHA_A0005,96.6,100.0,2,NZ_CP080234.1,KZW90_RS24900,type II toxin-antitoxin system antitoxin YacA,new,p,p,TADB|AT5903 gi|194447273|ref|YP_002043845.1| hypothetical protein SeHA_A0005 (pl
5b59ac1f84bc1069fc8cbc9654ff7178,tadb,hypothetical protein t3867,93.7,100.0,3,NZ_CP024484.1,CTI52_RS28615,type II toxin-antitoxin system TacA family antitoxin,IS3,p,p,TADB|AT755 gi|29144143|ref|NP_807485.1| hypothetical protein t3867 [Salmonella e
5bda5b42558c7e5634037071035b8617,tadb,plasmid maintenance protein CcdB,99.0,100.0,7,NZ_CP058673.1,HWV51_RS24775,type II toxin-antitoxin system toxin CcdB,IS3,p,c,TADB|T4489 gi|157149344|ref|YP_001451418.1| plasmid maintenance protein CcdB (pl
5bf3c998c1418a0f3ded59e3b582f84c,tadb,hypothetical protein pB171_043,93.7,100.0,2,NZ_CP104790.1,N6H17_RS25440,type II toxin-antitoxin system RelE family toxin,new,c,p,TADB|T6151 gi|10955393|ref|NP_053105.1| hypothetical protein pB171_043 (plasmid)
5c24cbc44cfb995f755c65da18c83a52,tadb,PilT domain-containing protein,98.4,100.0,1,NZ_CP088966.1,LRL11_RS24140,type II toxin-antitoxin system VapC family toxin,IS3,c,c,TADB|T4336 gi|153012093|ref|YP_001373304.1| PilT domain-containing protein (plas
5c6738642384643827f385fb182e3373,tadb,antitoxin component,99.0,87.6,5,NZ_CP033558.1,DKE48_RS19065,BrnA antitoxin family protein,ISNCY,c,c,TADB|AT6082 gi|641454181|ref|AIA61619.1| antitoxin component (plasmid) [Acinetob
5c6da05b816f743b63e033544625fada,tadb,CopG family transcriptional regulator,97.6,100.0,2,NZ_AP024271.1,JMH49_RS13680,hypothetical protein,IS3,c,c,TADB|AT1847 gi|55978319|ref|YP_145375.1| CopG family transcriptional regulator (
5c95270a3c8dcc4ccc9079997377a04a,tadb,hypothetical protein SeHA_A0005,96.6,100.0,1,NZ_CP128615.1,QU520_RS24025,type II toxin-antitoxin system antitoxin YacA,IS3,p,p,TADB|AT5903 gi|194447273|ref|YP_002043845.1| hypothetical protein SeHA_A0005 (pl
5c9f0beb213db0a70c7ddb9d4ff2061e,tadb,YacB,100.0,100.0,10,NZ_CP059909.1,H5C80_RS26280,type II toxin-antitoxin system toxin YacB,IS91,p,p,TADB|T5903 gi|194447236|ref|YP_002043846.1| YacB (plasmid) [Salmonella enterica 
5cbe3613e0e4f25edd170b57b08010ee,tadb,hypothetical protein HQ3570A,96.0,99.0,1,NZ_CP019068.1,BV210_RS18235,hypothetical protein,IS200/IS605,p,c,TADB|AT2784 gi|110669427|ref|YP_659238.1| hypothetical protein HQ3570A [Haloquad
5cfb8b6b2b1032ad7d979ffba3a58afd,tadb,stable plasmid inheritance protein,98.2,100.0,1,NZ_CP117680.1,PS033_RS24285,type II toxin-antitoxin system toxin endoribonuclease PemK-m,IS66,p,p,TADB|T6149 gi|133756559|ref|YP_001096515.1| stable plasmid inheritance protein (
5d1cd877893b86b774404d1ed3e4a076,tadb,addiction module antitoxin,91.6,100.0,1,NZ_CP051728.1,HHJ28_RS23215,type II toxin-antitoxin system RelE family toxin,IS21,p,p,TADB|T3764 gi|146284640|ref|YP_001165593.1| addiction module antitoxin (plasmid)
5d1f03bafe5172730aa43651f47df3e5,tadb,putative PemI-like protein,97.7,100.0,1,NZ_CP015497.1,Lh8105_RS11765,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,IS256,c,p,TADB|AT1852 gi|56707132|ref|YP_163762.1| putative PemI-like protein (plasmid) [L
5d29a72e8bc1dffcfe46c12b3075016d,tadb,small toxic polypeptide,93.9,100.0,4,NZ_CP031548.1,DS732_RS32375,type I toxin-antitoxin system Hok family toxin,IS66,c,c,TADB|T6296 gi|1004803995|ref|AMP59879.1| small toxic polypeptide (plasmid) [Esch
5d3a59bf2c8b5054313c2732f2e3efe8,tadb,addiction module antitoxin,100.0,100.0,1,NZ_CP076856.1,D0436_RS22280,type II toxin-antitoxin system RelE family toxin,new,c,c,TADB|T3534 gi|126090242|ref|YP_001041697.1| addiction module antitoxin (plasmid)
5d6bc1787217c2fe627472d259a86b70,tadb,hypothetical protein pO157p70,94.5,100.0,2,NZ_CP010241.1,RG29_RS28865,type II toxin-antitoxin system RelE/ParE family toxin,IS1,c,c,TADB|T1733 gi|10955336|ref|NP_052677.1| hypothetical protein pO157p70 (plasmid) 
5d87e95ab954250b286cc3a45d365f7f,tadb,hypothetical protein TTHB009,97.0,100.0,1,NZ_AP025604.1,MWM12_RS11525,type II toxin-antitoxin system VapC family toxin,IS701,c,c,TADB|T1844 gi|55978192|ref|YP_145248.1| hypothetical protein TTHB009 (plasmid) [
5dc4510ccbdb94d5cd328260ed833df7,tadb,putative plasmid stability protein StbE,100.0,100.0,1,NZ_CP023568.1,CPI84_RS19530,type II toxin-antitoxin system RelE family toxin,IS256,p,p,TADB|AT6130 gi|27228693|ref|NP_758743.1| putative plasmid stability protein StbE
5dd7bf3fda850fc4113fd803c8c5f481,tadb,hypothetical protein,100.0,100.0,17,NZ_CP035842.1,EXA02_RS25925,type II toxin-antitoxin system Phd/YefM family antitoxin,IS66,c,c,TADB|AT6131 gi|564017117|ref|YP_008864672.1| hypothetical protein (plasmid) [Esc
5dea5cd0f744bf633bd062859037b587,tadb,cytotoxic translational repressor of toxin-antitoxin stabili,90.5,92.5,1,NZ_CP055284.1,HUK62_RS17925,type II toxin-antitoxin system RelE family toxin,IS3,p,c,TADB|T5439 gi|184159998|ref|YP_001840867.1| cytotoxic translational repressor of
5e3e132b52f68ce20fcf1f4a28824162,tadb,hypothetical protein SBO_P049,95.0,100.0,1,NZ_CP117576.1,PS037_RS23560,GNAT family N-acetyltransferase,IS110,p,c,TADB|T2206 gi|82524712|ref|YP_406273.1| hypothetical protein SBO_P049 (plasmid) 
5ea434d46a76dffda965690d408eb222,tadb,twitching motility protein PilT,99.3,100.0,1,NZ_CP035885.1,EW995_RS24925,type II toxin-antitoxin system VapC family toxin,IS3,p,p,TADB|T6295 gi|1004803892|ref|AMP59776.1| twitching motility protein PilT (plasmi
5ecf8365ac7ca6ab036b6cd383b35979,tadb,"reversible inhibitor of translation, co-repressor of relB op",94.8,100.0,1,NZ_CP015595.1,A3K93_RS13920,type II toxin-antitoxin system RelE family toxin,IS5,c,c,"TADB|T5117 gi|169786924|ref|YP_001708736.1| reversible inhibitor of translation,"
5f92f3141e5d6977188b3d8af028aeec,tadb,plasmid stable inheritance protein,96.3,92.1,1,NZ_CP022150.1,CES92_RS25275,type II toxin-antitoxin system antitoxin PemI,IS1,c,c,TADB|AT1076 gi|9507662|ref|NP_052993.1| plasmid stable inheritance protein (plas
5fe84ab0c6e796389ec2e707bb749c1f,tadb,hypothetical protein PSPTO_B0025,98.2,100.0,1,NZ_CP026563.1,BKM03_RS30295,type II toxin-antitoxin system RelE/ParE family toxin,IS21,c,p,TADB|T1795 gi|29171567|ref|NP_808613.1| hypothetical protein PSPTO_B0025 (plasmi
602260415aef439c6cc63c537bc0352b,tadb,plasmid maintenance protein,98.7,98.7,1,NZ_CP026798.1,C1P55_RS24430,toxin-antitoxin system antitoxin VapB,IS1,c,c,TADB|T6147 gi|13449197|ref|NP_085413.1| plasmid maintenance protein (plasmid) [S
6037c285f1cb9578b40093d15f785fb0,tadb,antitoxin MazE,100.0,100.0,1,NZ_CP047288.1,GSM99_RS18935,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,IS5,c,p,TADB|AT6095 gi|550602064|ref|AGX85735.1| antitoxin MazE (plasmid) [Providencia r
6041c37bff32386020e02c0fd9c97ee8,tadb,plasmid maintenance protein,97.7,100.0,11,NC_007607.1,SDY_RS23680,type II toxin-antitoxin system tRNA(fMet)-specific endonucle,IS3,p,c,TADB|AT6147 gi|13449196|ref|NP_085412.1| plasmid maintenance protein (plasmid) [
604781ddf6eb72c31c8826bbe6425609,tadb,zeta toxin,91.3,95.8,1,NZ_CP064409.1,IUH68_RS14770,zeta toxin family protein,IS256,c,c,TADB|T6104 gi|695226783|ref|YP_009090346.1| zeta toxin (plasmid) [Enterococcus f
60ab31fb356ac10193c89529ff9839cd,tadb,hypothetical protein TTHB006,99.0,100.0,5,NC_017588.1,TTJL18_RS10795,CopG family antitoxin,IS5,p,p,TADB|AT1843 gi|55978189|ref|YP_145245.1| hypothetical protein TTHB006 (plasmid) 
60b27064406a0aecaed04475b23e2961,tadb,putative stability protein StbD,100.0,100.0,1,NZ_CP119742.1,P1J23_RS26890,type II toxin-antitoxin system Phd/YefM family antitoxin,new,p,p,TADB|AT5975 gi|198241720|ref|YP_002213946.1| putative stability protein StbD (pl
60d1d605c2781e8ae643645f519059ef,tadb,plasmid maintenance protein CcdB,99.0,100.0,12,NC_018662.1,O3O_RS26900,type II toxin-antitoxin system toxin CcdB,IS66,c,c,TADB|T4489 gi|157149344|ref|YP_001451418.1| plasmid maintenance protein CcdB (pl
60ea1f14021f6a790571293fa48e4598,tadb,hypothetical protein pO157p69,96.8,100.0,1,NZ_CP024150.1,CR539_RS25225,CopG family ribbon-helix-helix protein,IS3,c,p,TADB|AT1733 gi|10955335|ref|NP_052676.1| hypothetical protein pO157p69 (plasmid)
610877f3ee6bbc776256b3747296e8af,tadb,plasmid maintenance protein VagC,98.7,100.0,1,NZ_CP035883.1,EW996_RS23515,type II toxin-antitoxin system VapB family antitoxin,IS21,c,p,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
6112fbddf5db9c9fe727e23abc466652,tadb,hypothetical protein Rsph17025_4297,100.0,100.0,1,NZ_CP089970.1,ORIO_RS22760,type II toxin-antitoxin system death-on-curing family toxin,IS5,c,c,TADB|T3769 gi|146280292|ref|YP_001170448.1| hypothetical protein Rsph17025_4297 
611e35df5dd6cbf64dd18a4f5d2d4373,tadb,CP4-44 prophage; toxin of the YeeV-YeeU toxin-antitoxin syst,96.0,99.2,1,NZ_CP010123.1,RG28_RS29435,type IV toxin-antitoxin system cytoskeleton-binding toxin Cb,IS3,p,c,TADB|T1042 gi|16129946|ref|NP_416509.1| CP4-44 prophage; toxin of the YeeV-YeeU 
6140353327a3aabd999918e6d96dd721,tadb,hypothetical protein pB171_043,91.7,100.0,2,NZ_CP070230.1,JTC67_RS25710,type II toxin-antitoxin system RelE family toxin,IS3,p,p,TADB|T6151 gi|10955393|ref|NP_053105.1| hypothetical protein pB171_043 (plasmid)
614d57c13d619a6eb6a8258069767e87,tadb,hypothetical protein pB171_044,98.8,100.0,8,NZ_CP104790.1,N6H17_RS25435,type II toxin-antitoxin system Phd/YefM family antitoxin,new,c,p,TADB|AT6151 gi|10955394|ref|NP_053106.1| hypothetical protein pB171_044 (plasmid
61922bc6d948a48ea4c31a19ec1c8b16,tadb,addiction module antitoxin,90.5,100.0,1,NZ_CP045959.1,GJE06_RS23995,type II toxin-antitoxin system RelE family toxin,IS3,p,p,TADB|T3764 gi|146284640|ref|YP_001165593.1| addiction module antitoxin (plasmid)
61dc6f07c6b57a1ac84244fc7d614bc1,tadb,hypothetical protein VP0403,95.5,100.0,1,NZ_AP024089.1,VNTUMSATTG_RS29620,helix-turn-helix domain-containing protein,IS3,p,p,TADB|AT702 gi|28897177|ref|NP_796782.1| hypothetical protein VP0403 [Vibrio para
621c1299e9c26bcbf7e498a5da374a84,tadb,plasmid maintenance protein VagC,93.4,100.0,2,NZ_CP099891.1,NIZ17_RS23650,type II toxin-antitoxin system VapB family antitoxin,IS3,p,c,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
6242374c2029e9644134bb1175f6f75a,tadb,YacB,95.7,100.0,5,NZ_CP019074.1,BVL38_RS25665,type II toxin-antitoxin system toxin YacB,IS6,c,c,TADB|T5903 gi|194447236|ref|YP_002043846.1| YacB (plasmid) [Salmonella enterica 
62430f72baa22b6aa8f610a0d0ac0d91,tadb,CopG/Arc/MetJ family transcriptional regulator,100.0,100.0,1,NZ_CP140917.1,U8C31_RS28870,type II toxin-antitoxin system ParD family antitoxin,IS630,c,c,TADB|AT4227 gi|150378377|ref|YP_001314971.1| CopG/Arc/MetJ family transcriptiona
62a39af68a353f925d1f82541fbc07f3,tadb,hypothetical protein pRALTA_0073,100.0,100.0,1,NZ_CP016951.1,A9P79_RS29740,PIN domain-containing protein,IS256,p,p,TADB|T5301 gi|188591385|ref|YP_001795984.1| hypothetical protein pRALTA_0073 (pl
62a3de5abc42eadbac30d10421eb8b49,tadb,T/AT1,100.0,100.0,47,NZ_CP022269.1,XcvCFBP7112P_RS22610,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,new,c,c,TADB|AT6085 gi|452916847|ref|AGG19221.1| T/AT1 (plasmid) [Pseudomonas aeruginosa
62ba6703ee2ce0f3697c4acb8c9a5af8,tadb,putative regulator PrlF,98.1,100.0,16,NZ_CP087077.1,LOE32_RS22845,type II toxin-antitoxin system PrlF family antitoxin,IS110,p,c,TADB|AT4730 gi|159046550|ref|YP_001542220.1| putative regulator PrlF (plasmid) [
62c417d0709fba75e7faf1ada2ffddd3,tadb,hypothetical protein TTHB007,100.0,100.0,7,NC_017588.1,TTJL18_RS10800,BrnT family toxin,IS5,p,p,TADB|T1843 gi|55978190|ref|YP_145246.1| hypothetical protein TTHB007 (plasmid) [
62ea293019236f500a31bea0daccf93f,tadb,hypothetical protein PHZ_p0300,100.0,100.0,1,NC_011143.1,PHZ_RS21200,hypothetical protein,IS110,c,c,TADB|AT5932 gi|197103439|ref|YP_002128817.1| hypothetical protein PHZ_p0300 (pla
630274ed26dd3a7e81e14dd3d6b5fe65,tadb,cytotoxic translational repressor of toxin-antitoxin stabili,100.0,100.0,7,NZ_CP027179.1,CSB70_RS20250,type II toxin-antitoxin system RelE family toxin,IS3,p,c,TADB|T5439 gi|184159998|ref|YP_001840867.1| cytotoxic translational repressor of
6354aefaefe63337c53f065c1aa87e16,tadb,plasmid maintenance protein VagC,90.5,97.4,49,NZ_CP134808.1,RNM41_RS27295,type II toxin-antitoxin system VapB family antitoxin,IS3,p,c,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
639be2418abb43dfa5f157fe3754a99a,tadb,plasmid maintenance protein,97.3,100.0,15,NZ_CP122927.1,QDX14_RS27190,toxin-antitoxin system antitoxin VapB,IS66,c,c,TADB|T6147 gi|13449197|ref|NP_085413.1| plasmid maintenance protein (plasmid) [S
63a3bd1dadb2080c4deb91a24ca4a9b4,tadb,hypothetical protein SbBS512_0017,99.1,100.0,1,NZ_CP051728.1,HHJ28_RS23670,helix-turn-helix domain-containing transcriptional regulator,IS110,p,c,TADB|AT5492 gi|187730002|ref|YP_001878785.1| hypothetical protein SbBS512_0017 (
63ac7a21085490881d22241cfb1acc0e,tadb,toxin of toxin-antitoxin stability system,90.1,100.0,1,NZ_CP011405.1,lsr_RS09855,type II toxin-antitoxin system YafQ family toxin,IS256,p,p,TADB|T1853 gi|56707143|ref|YP_163773.1| toxin of toxin-antitoxin stability syste
63f895d8bad017e1ae83db6b53f2fef4,tadb,hypothetical protein SDY_2257,92.7,93.2,2,NZ_CP127268.1,QMY53_RS25530,type II toxin-antitoxin system ParD family antitoxin,IS66,c,c,TADB|AT2200 gi|82777479|ref|YP_403828.1| hypothetical protein SDY_2257 [Shigella
64098c92db45baa26c12fbef6e0038a8,tadb,plasmid stabilization system protein,100.0,100.0,2,NZ_CP038265.1,E4K03_RS19315,type II toxin-antitoxin system RelE/ParE family toxin,IS3,p,c,TADB|T2905 gi|114564627|ref|YP_752141.1| plasmid stabilization system protein [S
646e86f5be5524bb21c238ad79747d63,tadb,relE gene product,98.1,82.8,1,NZ_LT904889.1,AQL50_RS25150,type II toxin-antitoxin system RelE family toxin,IS6,c,c,TADB|T647 gi|24112920|ref|NP_707430.1| relE gene product [Shigella flexneri 2a s
64a71ff2f14aa73f31f5f19d3c9ebe2d,tadb,hypothetical protein YPA_CD0050,100.0,100.0,45,NZ_CP006757.1,M481_RS01185,type II toxin-antitoxin system ParD family antitoxin,IS3,p,c,TADB|AT2747 gi|108793692|ref|YP_636846.1| hypothetical protein YPA_CD0050 (plasm
6517a92cfd756656e266739d9a53fd60,tadb,hypothetical protein Ent638_4315,98.8,100.0,1,NZ_CP110986.1,OQ483_RS24835,type II toxin-antitoxin system Phd/YefM family antitoxin,IS3,c,c,TADB|AT3764 gi|146284641|ref|YP_001165594.1| hypothetical protein Ent638_4315 (p
6529412783e16141b6ebf4276c679812,tadb,plasmid maintenance protein CcdB,94.1,100.0,9,NZ_AP022146.1,H7R80_RS29145,type II toxin-antitoxin system toxin CcdB,IS110,c,c,TADB|T1732 gi|10955294|ref|NP_052635.1| plasmid maintenance protein CcdB (plasmi
6537a8ded987e4f43b985a5f899263df,tadb,T/AT2,94.7,100.0,24,NZ_CP009011.1,AMD21_RS00030,type II toxin-antitoxin system VapC family toxin,IS3,c,p,TADB|T6085 gi|452916848|ref|AGG19222.1| T/AT2 (plasmid) [Pseudomonas aeruginosa]
65401f0b0463fb8670dd912f8ae7e7d7,tadb,hypothetical protein pO157p70,100.0,100.0,187,NZ_CP038420.1,E4U89_RS28045,type II toxin-antitoxin system RelE/ParE family toxin,IS66,p,c,TADB|T1733 gi|10955336|ref|NP_052677.1| hypothetical protein pO157p70 (plasmid) 
6547648ba11b86dc807dbd964ecb670d,tadb,hypothetical protein p2ABAYE0006,98.9,100.0,28,NZ_CP096121.1,MZO21_RS13100,BrnT family toxin,IS3,c,c,TADB|T5116 gi|169302985|ref|YP_001708690.1| hypothetical protein p2ABAYE0006 (pl
65525c2130f57a2aabcad9d3f55a7c9b,tadb,antitoxin of toxin-antitoxin stability system,100.0,100.0,1,NZ_CP047975.1,GWK28_RS19555,type II toxin-antitoxin system Phd/YefM family antitoxin,IS6,c,c,TADB|AT5439 gi|184159997|ref|YP_001840866.1| antitoxin of toxin-antitoxin stabil
659489dbc2d9b523f6a4a52da4189bf3,tadb,plasmid maintenance protein VagD,100.0,100.0,168,NZ_CP097722.1,M9O79_RS23130,type II toxin-antitoxin system VapC family toxin,new,c,c,TADB|T5194 gi|170650829|ref|YP_001740021.1| plasmid maintenance protein VagD (pl
65eddab0f6ab588a6c192518374bb208,tadb,antitoxin of toxin-antitoxin stability system,96.8,100.0,1,NZ_OX443575.1,P6S16_RS17255,type II toxin-antitoxin system Phd/YefM family antitoxin,IS30,p,c,TADB|AT3014 gi|116334896|ref|YP_796421.1| antitoxin of toxin-antitoxin stability
662f66b94db4c6c127793b955a6691a4,tadb,hypothetical protein Nham_4512,91.2,100.0,1,NZ_CP088290.1,HU675_RS49805,plasmid maintenance toxin (PemK-like),IS1182,p,c,TADB|T2630 gi|92109638|ref|YP_571925.1| hypothetical protein Nham_4512 (plasmid)
6645d3f6baba2eccf41a64257a1e8838,tadb,hypothetical protein GOX2682,100.0,100.0,1,NC_006673.1,GOX_RS00895,type II toxin-antitoxin system VapC family toxin,IS481,c,c,TADB|T1858 gi|58038434|ref|YP_190402.1| hypothetical protein GOX2682 (plasmid) [
6657ef33480cc68cd6cdbe82caea1a43,tadb,nucleotidyltransferase,97.0,100.0,1,NZ_CP129006.1,QTA68_RS29670,type VII toxin-antitoxin system MntA family adenylyltransfer,IS200/IS605,c,c,TADB|T1884 gi|67078139|ref|YP_245759.1| nucleotidyltransferase (plasmid) [Bacill
6664689f9774fd5eb2a0a08f1aed14ba,tadb,plasmid maintenance protein VagD,94.9,100.0,7,NZ_CP034659.1,EKH78_RS22680,type II toxin-antitoxin system VapC family toxin,IS6,c,c,TADB|T5194 gi|170650829|ref|YP_001740021.1| plasmid maintenance protein VagD (pl
669d34dfcb0e4789d3648d58cb10d727,tadb,YacB,95.9,98.7,2,NZ_CP101916.1,NP443_RS22670,type II toxin-antitoxin system RelE/ParE family toxin,IS1,c,c,TADB|T5903 gi|194447236|ref|YP_002043846.1| YacB (plasmid) [Salmonella enterica 
66d74dfac3df1e806663741e4072b399,tadb,twitching motility protein PilT,91.9,98.6,1,NZ_CP050011.1,HAP28_RS25860,type II toxin-antitoxin system VapC family toxin,IS3,c,p,TADB|T6294 gi|1004803888|ref|AMP59772.1| twitching motility protein PilT (plasmi
66e06bd261464fb3666b443272225fe9,tadb,Phd-like protein,99.0,100.0,6,NZ_CP092662.1,FH598_RS00375,type II toxin-antitoxin system Phd/YefM family antitoxin,ISNCY,p,c,TADB|AT654 gi|24214498|ref|NP_711979.1| Phd-like protein [Leptospira interrogans
670efa79f89600f7a8cef7774c110cad,tadb,putative toxin,90.8,100.0,1,NZ_CP115970.1,PE074_RS09920,Txe/YoeB family addiction module toxin,IS3,c,p,TADB|T5115 gi|169302977|ref|YP_001708683.1| putative toxin (plasmid) [Acinetobac
672310cd7095c9d91c3d9b7f8c7275c5,tadb,transcriptional regulator,92.3,100.0,9,NZ_CP014283.1,AXW78_RS27260,helix-turn-helix domain-containing protein,IS200/IS605,c,c,TADB|AT1359 gi|52141788|ref|YP_085042.1| transcriptional regulator [Bacillus cer
679d47b207131e9da0a5fb7494415445,tadb,plasmid stability protein StbC,98.8,100.0,1,NZ_LT963407.1,C6H38_RS31605,FitA-like ribbon-helix-helix domain-containing protein,IS5,p,c,TADB|AT1940 gi|71725248|ref|YP_272243.1| plasmid stability protein StbC (plasmid
67c8d14504b3347a904bbdbab8a34144,tadb,plasmid maintenance protein VagC,96.1,100.0,10,NZ_CP110515.1,OM421_RS26055,type II toxin-antitoxin system VapB family antitoxin,IS5,c,c,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
